   yymm   ddhh    dir  speed   PASQ   TEMP
   1901   1013    110     13     20    208
   1901   1014    180     24     30    208
   1901   1015    180     15     20    204
   1901   1016    100     35     30    196
   1901   1017   9999      1     40    199
   1901   1018    320      9     60    199
   1901   1019    170     19     60    192
   1901   1020    170      2     60    191
   1901   1021   9999      1     60    191
   1901   1022    200     12     60    188
   1901   1023    180     10     60    187
   1901   1024   9999      1     60    186
   1901   1101   9999      1     60    187
   1901   1102    170      9     60    187
   1901   1103    200     16     60    186
   1901   1104    240     13     60    181
   1901   1105    130      4     60    176
   1901   1106      0      0     60    175
   1901   1107    210      9     60    175
   1901   1108    210      7     60    179
   1901   1109   9999      1     40    186
   1901   1110    120      3     20    190
   1901   1111    150     12     20    199
   1901   1112    170     30     25    201
   1901   1113    170     24     15    210
   1901   1114    160     43     20    199
   1901   1115    170     36     25    195
   1901   1116    180     22     20    198
   1901   1117     50      4     40    203
   1901   1118    240     10     60    203
   1901   1119     10      2     60    196
   1901   1120   9999      1     60    191
   1901   1121   9999      1     60    190
   1901   1122     10      6     60    189
   1901   1123      0      0     60    184
   1901   1124    170      1     60    184
   1901   1201     60      1     60    186
   1901   1202    160      3     60    187
   1901   1203    300      2     60    181
   1901   1204   9999      1     60    179
   1901   1205   9999      1     60    177
   1901   1206   9999      4     60    177
   1901   1207   9999      1     60    180
   1901   1208   9999      1     60    183
   1901   1209    190      8     40    200
   1901   1210     60      3     15    212
   1901   1211     20     42     25    225
   1901   1212    170     36     20    217
   1901   1213    180     31     20    214
   1901   1214    180     28     15    218
   1901   1215    180     31     25    219
   1901   1216    180     16     15    217
   1901   1217    180     23     40    214
   1901   1218    180     16     60    208
   1901   1219    280      9     60    206
   1901   1220    180      1     60    200
   1901   1221      0      0     60    195
   1901   1222   9999      1     60    193
   1901   1223    100     22     60    196
   1901   1224     90     39     45    181
   1901   1301     70     48     45    178
   1901   1302     60     61     40    173
   1901   1303     70     51     40    173
   1901   1304     70     47     40    174
   1901   1305     60     29     50    174
   1901   1306    100     26     50    173
   1901   1307    110     16     60    174
   1901   1308    110     14     60    174
   1901   1309    100     21     40    177
   1901   1310     80     21     55    177
   1901   1311     90     32     45    179
   1901   1312     80     31     30    180
   1901   1313    120     19     20    181
   1901   1314    120     15     20    177
   1901   1315    120      9     20    182
   1901   1316    110      4     20    182
   1901   1317    110      9     40    183
   1901   1318    110      9     60    183
   1901   1319     80     15     60    182
   1901   1320     90     14     60    181
   1901   1321     90     14     60    181
   1901   1322    110     13     60    182
   1901   1323   9999      6     60    178
   1901   1324     80     18     60    175
   1901   1401     50     18     60    177
   1901   1402     80     17     60    175
   1901   1403     90     16     60    172
   1901   1404     80     30     40    176
   1901   1405     60     22     50    177
   1901   1406     70     13     60    177
   1901   1407     70     20     50    177
   1901   1408     70     27     50    178
   1901   1409     70      7     40    180
   1901   1410     80     18     60    181
   1901   1411    110     20     30    183
   1901   1412    130     18     20    184
   1901   1413    160     24     30    190
   1901   1414    170     23     30    190
   1901   1415    150     16     20    187
   1901   1416    110      7     20    183
   1901   1417     50      1     40    185
   1901   1418     90      9     60    185
   1901   1419     80     14     60    183
   1901   1420     90     12     60    183
   1901   1421    140     12     60    182
   1901   1422    130      5     60    182
   1901   1423    150      8     60    181
   1901   1424    140     16     60    180
   1901   1501    110     15     60    174
   1901   1502    160     13     60    172
   1901   1503    150      7     60    172
   1901   1504    260      2     60    171
   1901   1505    230      1     60    172
   1901   1506      0      0     60    173
   1901   1507   9999      1     60    174
   1901   1508    340      1     60    174
   1901   1509   9999      3     40    177
   1901   1510   9999      1     60    183
   1901   1511     20     32     30    188
   1901   1512     20     33     30    195
   1901   1513     10     43     25    200
   1901   1514     30     44     25    208
   1901   1515     30     36     25    208
   1901   1516     10     39     30    216
   1901   1517     20     31     40    215
   1901   1518    320     15     60    207
   1901   1519     20     13     60    200
   1901   1520     20     35     45    195
   1901   1521    350     41     40    193
   1901   1522     20     37     40    186
   1901   1523     10     55     40    181
   1901   1524     20     57     40    177
   1901   1601     20     74     40    172
   1901   1602     30     39     40    167
   1901   1603   9999     16     60    166
   1901   1604     10     33     40    164
   1901   1605     20     53     40    158
   1901   1606     20     70     40    152
   1901   1607     10     71     40    149
   1901   1608     30     63     40    151
   1901   1609    360     27     40    152
   1901   1610     20     61     40    163
   1901   1611     10     46     25    172
   1901   1612    360     39     30    177
   1901   1613     10     53     35    176
   1901   1614     20     44     25    181
   1901   1615    350     26     30    182
   1901   1616    350     25     50    180
   1901   1617     10     36     40    171
   1901   1618     10     25     50    163
   1901   1619     10     33     40    157
   1901   1620     20     52     40    153
   1901   1621     20     62     40    147
   1901   1622     20     53     40    144
   1901   1623    350     30     40    146
   1901   1624     20     31     40    148
   1901   1701    350     13     60    150
   1901   1702    360     33     40    148
   1901   1703    330     17     60    148
   1901   1704     30     20     50    142
   1901   1705    360     37     40    137
   1901   1706   9999     11     60    135
   1901   1707     30     25     50    136
   1901   1708     10     22     50    135
   1901   1709    350     22     40    137
   1901   1710     30     58     35    148
   1901   1711     20     46     25    162
   1901   1712     20     40     20    170
   1901   1713     20     38     20    176
   1901   1714     10     41     20    183
   1901   1715     20     56     30    184
   1901   1716    170     45     25    179
   1901   1717    180     35     40    174
   1901   1718    200      8     60    165
   1901   1719    330     17     60    167
   1901   1720    360     20     60    165
   1901   1721    350     22     60    160
   1901   1722    350     12     60    155
   1901   1723    350     18     60    149
   1901   1724    360     27     60    153
   1901   1801    330     15     60    156
   1901   1802    360     14     60    156
   1901   1803     10     13     60    156
   1901   1804     40     22     55    157
   1901   1805     50     24     55    156
   1901   1806     40     38     50    156
   1901   1807     40     43     50    157
   1901   1808     60     56     40    163
   1901   1809     60     59     40    163
   1901   1810     70     37     25    167
   1901   1811     70     27     30    171
   1901   1812     80     17     20    174
   1901   1813    120     17     20    168
   1901   1814    150      5     20    167
   1901   1815    340     18     20    176
   1901   1816     30     25     40    174
   1901   1817     30     22     40    175
   1901   1818     30     17     60    175
   1901   1819     70     13     60    175
   1901   1820     50     12     60    174
   1901   1821     60     26     50    173
   1901   1822     40      5     60    171
   1901   1823     50      2     60    170
   1901   1824    100      2     60    172
   1901   1901    140     12     60    170
   1901   1902    270      7     60    171
   1901   1903   9999      3     60    173
   1901   1904    310      4     60    170
   1901   1905    260      9     60    168
   1901   1906    330      5     60    171
   1901   1907   9999      1     60    172
   1901   1908     20      5     60    175
   1901   1909     20     22     40    181
   1901   1910     30     37     25    189
   1901   1911     30     12     15    205
   1901   1912    140     20     20    204
   1901   1913    180     25     20    214
   1901   1914    170     32     25    210
   1901   1915    180     27     30    205
   1901   1916    180     35     30    198
   1901   1917    170     21     40    192
   1901   1918    130     10     60    183
   1901   1919    160      6     60    179
   1901   1920    230      7     60    172
   1901   1921   9999      1     60    175
   1901   1922    180      5     60    178
   1901   1923    200      9     60    178
   1901   1924    270     12     60    177
   1901   2001    250      9     60    181
   1901   2002    110      2     60    181
   1901   2003     20      8     60    180
   1901   2004    260      3     60    178
   1901   2005     80      2     60    176
   1901   2006   9999      1     60    175
   1901   2007    330     13     60    174
   1901   2008   9999      1     60    179
   1901   2009    350      8     40    199
   1901   2010     10     30     30    209
   1901   2011   9999      4     15    216
   1901   2012    150      2     15    230
   1901   2013    170      8     15    231
   1901   2014    180     27     20    213
   1901   2015    180     40     20    214
   1901   2016    190     23     20    218
   1901   2017    220      7     40    214
   1901   2018    250     15     60    208
   1901   2019    270      2     60    199
   1901   2020    160      6     60    195
   1901   2021     70     32     45    197
   1901   2022    100     25     50    193
   1901   2023     90     23     50    187
   1901   2024     10     53     40    184
   1901   2101    350     42     40    177
   1901   2102    350     31     40    170
   1901   2103     10     55     40    165
   1901   2104     20     60     40    160
   1901   2105     20     67     40    154
   1901   2106     40     14     60    154
   1901   2107    290     10     40    152
   1901   2108     10     45     40    151
   1901   2109     10     51     40    148
   1901   2110     10     47     30    152
   1901   2111     10     46     30    162
   1901   2112     20     60     40    163
   1901   2113     30     66     40    174
   1901   2114     20     65     40    179
   1901   2115     10     46     25    183
   1901   2116     10     47     25    186
   1901   2117    360     38     40    186
   1901   2118    350     22     60    179
   1901   2119    340     22     60    172
   1901   2120    340     20     60    168
   1901   2121    360     51     40    166
   1901   2122    350     51     40    160
   1901   2123    360     52     40    154
   1901   2124     10     75     40    150
   1901   2201    360     95     40    142
   1901   2202    360     61     40    133
   1901   2203    350     25     60    128
   1901   2204   9999     10     60    127
   1901   2205    220      9     60    124
   1901   2206    360     34     40    125
   1901   2207     10     50     40    122
   1901   2208     30     36     50    129
   1901   2209     20     69     40    133
   1901   2210     20     51     35    138
   1901   2211     20     76     30    143
   1901   2212     30     71     30    153
   1901   2213     20     71     30    161
   1901   2214    360     50     30    172
   1901   2215     20     52     30    177
   1901   2216     20     49     25    181
   1901   2217     10     50     40    180
   1901   2218     10     29     60    174
   1901   2219    360     23     60    167
   1901   2220    340     24     60    154
   1901   2221    350     29     60    156
   1901   2222    350     33     50    153
   1901   2223    360     30     50    156
   1901   2224    340     18     60    152
   1901   2301     10     18     60    147
   1901   2302    350     14     60    141
   1901   2303    360     18     60    139
   1901   2304    340     12     60    133
   1901   2305    330     15     60    131
   1901   2306    360      9     60    133
   1901   2307    330     20     60    129
   1901   2308    330     10     60    134
   1901   2309     40     37     40    149
   1901   2310     30     12     15    157
   1901   2311    110     10     15    166
   1901   2312    110     14     10    174
   1901   2313    170     41     20    173
   1901   2314    180     44     20    175
   1901   2315    170     45     25    175
   1901   2316    170     43     25    172
   1901   2317    170     34     40    168
   1901   2318    210      9     60    161
   1901   2319    240     12     60    151
   1901   2320    300      4     60    147
   1901   2321   9999      1     60    142
   1901   2322      0      0     60    136
   1901   2323    310      5     60    135
   1901   2324   9999      1     60    132
   1901   2401    270      5     60    132
   1901   2402    320     15     60    137
   1901   2403    330     10     60    140
   1901   2404    330     11     60    137
   1901   2405    320     13     60    135
   1901   2406   9999      1     60    129
   1901   2407    310     11     60    129
   1901   2408    340      6     60    144
   1901   2409   9999      1     40    173
   1901   2410     90     29     20    172
   1901   2411    110     22     15    175
   1901   2412    110     26     15    182
   1901   2413    100     31     20    179
   1901   2414    110     32     20    179
   1901   2415     90     27     15    177
   1901   2416    160     20     20    179
   1901   2417    170     29     40    175
   1901   2418    110     12     60    171
   1901   2419    100      9     60    166
   1901   2420    290     11     60    153
   1901   2421    310      8     60    150
   1901   2422    320      8     60    155
   1901   2423    320     18     60    151
   1901   2424    350     16     60    156
   1901   2501    350     15     60    153
   1901   2502    340      9     60    146
   1901   2503    300      2     60    138
   1901   2504   9999      1     60    134
   1901   2505    340      2     60    132
   1901   2506   9999      1     60    131
   1901   2507    150      8     60    129
   1901   2508      0      0     60    143
   1901   2509    170      5     40    177
   1901   2510    170      5     15    191
   1901   2511    160     26     15    189
   1901   2512    170     41     20    190
   1901   2513    180     49     20    190
   1901   2514    170     41     20    188
   1901   2515    170     34     20    185
   1901   2516    170     34     25    187
   1901   2517    190     28     40    183
   1901   2518    190      5     60    178
   1901   2519    260     13     60    171
   1901   2520      0      0     60    164
   1901   2521    170      1     60    157
   1901   2522    330      3     60    156
   1901   2523     40      6     60    152
   1901   2524    270      2     60    149
   1901   2601    310      1     60    149
   1901   2602    230      2     60    144
   1901   2603    100      2     60    143
   1901   2604   9999      1     60    141
   1901   2605      0      0     60    142
   1901   2606    350      6     60    145
   1901   2607    300      3     60    139
   1901   2608   9999      1     60    142
   1901   2609   9999      1     40    168
   1901   2610     70      7     20    188
   1901   2611    110     16     15    185
   1901   2612    110     27     15    194
   1901   2613    180     42     20    195
   1901   2614    160     51     30    186
   1901   2615    160     44     25    185
   1901   2616    180     35     25    183
   1901   2617    160     25     40    181
   1901   2618    110     23     60    176
   1901   2619     40      9     60    169
   1901   2620    350      5     60    163
   1901   2621     80      6     60    163
   1901   2622    320      7     60    158
   1901   2623     50     24     60    165
   1901   2624     80     38     40    166
   1901   2701     80     47     40    165
   1901   2702     60     69     40    163
   1901   2703     80     54     40    161
   1901   2704     70     61     40    160
   1901   2705     70     47     40    159
   1901   2706     50     32     40    156
   1901   2707     50     28     60    154
   1901   2708     40     30     50    157
   1901   2709     70     59     40    165
   1901   2710     80     37     25    165
   1901   2711    100     33     25    169
   1901   2712    110     22     20    167
   1901   2713    160     36     25    171
   1901   2714    160     29     20    179
   1901   2715    160     48     25    173
   1901   2716    140     25     20    172
   1901   2717    130     27     40    168
   1901   2718     90     25     50    163
   1901   2719     80     11     60    161
   1901   2720     10     10     60    160
   1901   2721    330      8     60    160
   1901   2722     30     12     60    163
   1901   2723     60     33     40    164
   1901   2724     70     16     60    161
   1901   2801     70     30     40    161
   1901   2802     70     30     50    161
   1901   2803     70     46     45    159
   1901   2804     60     46     45    160
   1901   2805     60     39     40    157
   1901   2806     50     36     40    157
   1901   2807     50     38     40    159
   1901   2808     50     33     40    163
   1901   2809     90     27     40    168
   1901   2810     80     15     20    174
   1901   2811    110     21     20    181
   1901   2812    180     26     20    197
   1901   2813    230     26     20    206
   1901   2814    110     36     25    192
   1901   2815    140     28     20    195
   1901   2816    100     20     20    191
   1901   2817    110     24     40    187
   1901   2818    120     18     60    180
   1901   2819   9999      1     60    166
   1901   2820    310     10     60    163
   1901   2821      0      0     60    155
   1901   2822      0      0     60    152
   1901   2823   9999      1     60    149
   1901   2824    360      2     60    147
   1901   2901   9999      2     60    148
   1901   2902     20      1     60    148
   1901   2903   9999      1     60    148
   1901   2904   9999      1     60    149
   1901   2905      0      0     60    153
   1901   2906      0      0     60    154
   1901   2907    280      5     60    154
   1901   2908    310      5     60    165
   1901   2909   9999      3     40    189
   1901   2910     60     42     25    189
   1901   2911     80     33     20    185
   1901   2912    110     44     20    189
   1901   2913    100     62     30    184
   1901   2914    110     44     20    185
   1901   2915    110     39     20    186
   1901   2916    100     41     25    188
   1901   2917    110     26     40    190
   1901   2918    100     14     60    187
   1901   2919     50      5     60    180
   1901   2920    320      8     60    175
   1901   2921    310     11     60    172
   1901   2922   9999      1     60    170
   1901   2923    230      3     60    175
   1901   2924     40      4     60    176
   1901   3001    180      3     60    169
   1901   3002     60     14     60    174
   1901   3003    360     12     60    168
   1901   3004    250     12     60    159
   1901   3005    250     18     60    161
   1901   3006    270      7     60    157
   1901   3007   9999      1     60    159
   1901   3008   9999      1     60    165
   1901   3009    170      5     40    180
   1901   3010     90      9     15    194
   1901   3011     80     30     20    203
   1901   3012    110     21     15    208
   1901   3013    120     25     20    202
   1901   3014    130     13     15    203
   1901   3015    110     31     25    202
   1901   3016    110     12     15    202
   1901   3017    130     17     40    204
   1901   3018    180     13     60    201
   1901   3019    150      7     60    200
   1901   3020    240      2     60    196
   1901   3021     90     11     60    194
   1901   3022     50      2     60    192
   1901   3023   9999      1     60    192
   1901   3024    310      6     60    194
   1901   3101    320      9     60    194
   1901   3102     20      8     60    192
   1901   3103    160      7     60    193
   1901   3104   9999      1     60    190
   1901   3105   9999      1     60    186
   1901   3106    190      1     60    179
   1901   3107    310      9     60    177
   1901   3108    160      3     60    184
   1901   3109     10     12     40    205
   1901   3110     20     42     25    217
   1901   3111     70      8     15    232
   1901   3112     20     49     25    233
   1901   3113     20     57     35    235
   1901   3114     30     34     20    240
   1901   3115    160     48     20    224
   1901   3116    170     38     25    222
   1901   3117    190     10     40    225
   1901   3118    200      3     60    216
   1901   3119      0      0     60    203
   1901   3120    250      4     60    204
   1901   3121   9999      1     60    198
   1901   3122   9999      2     60    201
   1901   3123   9999      3     60    213
   1901   3124     10     48     45    214
   1902    101     20     26     55    205
   1902    102    360     32     50    200
   1902    103   9999     15     60    192
   1902    104     10     19     60    183
   1902    105    310     28     50    174
   1902    106     10     74     40    167
   1902    107     20     66     40    162
   1902    108     20     46     40    161
   1902    109     20     57     40    161
   1902    110     10     59     40    162
   1902    111     10     52     40    164
   1902    112    350     45     25    166
   1902    113     10     45     30    170
   1902    114     20     48     30    171
   1902    115     10     39     30    177
   1902    116     20     34     30    177
   1902    117     50     33     40    176
   1902    118     40     24     50    173
   1902    119     50      9     60    170
   1902    120     30     15     60    171
   1902    121     60     24     50    174
   1902    122     70     38     40    174
   1902    123     70     45     40    174
   1902    124     70     45     40    173
   1902    201     60     50     40    172
   1902    202     60     41     40    170
   1902    203     60     19     60    169
   1902    204     60     14     60    169
   1902    205     90     41     40    169
   1902    206     70     29     50    168
   1902    207     70     38     40    168
   1902    208     70     35     40    168
   1902    209     40     13     40    169
   1902    210   9999      1     20    175
   1902    211    130     15     20    182
   1902    212    110     27     20    185
   1902    213     60     18     15    190
   1902    214    120     17     10    192
   1902    215    120     22     15    190
   1902    216    100     25     20    188
   1902    217     70     19     40    188
   1902    218     70     22     55    186
   1902    219    340      1     60    186
   1902    220    270      3     60    188
   1902    221    110      9     60    190
   1902    222    230      6     60    191
   1902    223    240     16     60    191
   1902    224    280     11     60    192
   1902    301     90      5     60    197
   1902    302    230      4     60    194
   1902    303    240      1     60    194
   1902    304    120      1     60    192
   1902    305     30      1     60    190
   1902    306   9999      1     60    190
   1902    307   9999      1     60    190
   1902    308      0      0     60    194
   1902    309   9999      1     40    202
   1902    310   9999      1     15    216
   1902    311    170     11     15    208
   1902    312    170     37     20    231
   1902    313    180     31     25    222
   1902    314    180     36     25    223
   1902    315    170     32     25    224
   1902    316    190     23     20    216
   1902    317    190     24     40    213
   1902    318    180     19     60    210
   1902    319    200      6     60    206
   1902    320      0      0     60    200
   1902    321      0      0     60    196
   1902    322      0      0     60    192
   1902    323   9999      1     60    189
   1902    324   9999      1     60    188
   1902    401      0      0     60    183
   1902    402      0      0     60    182
   1902    403      0      0     60    181
   1902    404      0      0     60    179
   1902    405   9999      1     60    179
   1902    406   9999      1     60    180
   1902    407   9999      1     60    182
   1902    408   9999      1     60    190
   1902    409    160     11     40    216
   1902    410    170      1     20    215
   1902    411     20     48     25    226
   1902    412    170     30     25    236
   1902    413    180     45     20    220
   1902    414    180     22     15    219
   1902    415    170     22     20    220
   1902    416    180     19     15    223
   1902    417    110     23     40    213
   1902    418     70     39     45    200
   1902    419     60     48     45    195
   1902    420     70     69     40    192
   1902    421     50     55     40    189
   1902    422     60     41     45    189
   1902    423     50     34     45    189
   1902    424     50     62     40    187
   1902    501     60     50     40    185
   1902    502     60     46     40    187
   1902    503     60     29     50    187
   1902    504     90     14     60    186
   1902    505   9999     13     60    182
   1902    506     90     44     40    180
   1902    507     90     15     60    181
   1902    508    200      9     60    183
   1902    509    140     15     40    189
   1902    510    110     26     30    190
   1902    511    100     31     25    192
   1902    512     60     27     20    199
   1902    513    130      1     15    208
   1902    514    180     17     15    214
   1902    515    180     24     20    211
   1902    516    160      9     20    209
   1902    517    180     21     40    203
   1902    518    190     21     50    202
   1902    519    180      5     60    199
   1902    520    260      5     60    200
   1902    521    230      1     60    202
   1902    522    200      6     60    201
   1902    523    220     10     60    201
   1902    524    190     13     60    201
   1902    601    180     13     60    200
   1902    602    220      8     60    200
   1902    603    170      2     60    200
   1902    604    160      9     60    199
   1902    605      0      0     60    198
   1902    606    230      3     60    199
   1902    607    230      3     60    200
   1902    608    200      6     60    202
   1902    609    180      8     40    210
   1902    610    180      9     15    214
   1902    611    170     21     20    223
   1902    612    170     24     20    229
   1902    613    170     28     20    229
   1902    614    170     33     25    229
   1902    615    170     37     25    224
   1902    616    190     26     20    218
   1902    617    180     30     40    217
   1902    618    190     26     60    214
   1902    619    170     25     60    212
   1902    620    170     10     60    213
   1902    621    170      6     60    215
   1902    622    170     26     50    212
   1902    623    200     11     60    213
   1902    624    190     17     60    217
   1902    701    210      2     60    209
   1902    702     10      5     60    210
   1902    703   9999      3     60    210
   1902    704    330      3     60    202
   1902    705   9999      1     60    202
   1902    706   9999      1     60    197
   1902    707   9999      1     60    199
   1902    708     10      1     60    203
   1902    709   9999      1     40    214
   1902    710    180     10     15    231
   1902    711    160     34     20    240
   1902    712    160     52     35    240
   1902    713    150     48     25    236
   1902    714    150     49     25    227
   1902    715    150     50     35    226
   1902    716    150     42     25    231
   1902    717    160     33     40    227
   1902    718    170     34     50    223
   1902    719    180     18     60    218
   1902    720      0      0     60    212
   1902    721   9999      1     60    212
   1902    722   9999      1     60    207
   1902    723   9999      1     60    206
   1902    724    330      2     60    210
   1902    801    320      1     60    204
   1902    802    210      2     60    199
   1902    803      0      0     60    197
   1902    804   9999      1     60    193
   1902    805      0      0     60    195
   1902    806      0      0     60    198
   1902    807     10      3     60    197
   1902    808   9999      1     60    204
   1902    809    180      1     40    227
   1902    810    170      9     15    246
   1902    811    170     28     20    249
   1902    812     90     54     30    218
   1902    813     80     69     40    202
   1902    814     80     58     40    197
   1902    815     80     40     30    197
   1902    816     80     63     40    197
   1902    817     80     59     40    197
   1902    818     80     61     40    196
   1902    819     90     40     45    195
   1902    820    360     22     50    195
   1902    821    290     10     60    197
   1902    822    130     14     60    195
   1902    823    120     22     50    192
   1902    824    110     32     40    187
   1902    901     80     36     40    187
   1902    902     70     35     40    186
   1902    903    120     21     50    185
   1902    904    160     15     60    184
   1902    905    120     27     50    183
   1902    906   9999     20     50    183
   1902    907    140     20     50    182
   1902    908    110     24     55    182
   1902    909     90     23     40    182
   1902    910    150     14     60    183
   1902    911    100     25     30    185
   1902    912    100     15     20    187
   1902    913    130     17     20    191
   1902    914    120     17     20    195
   1902    915    140     12     20    195
