   yymm   ddhh    dir  speed   PASQ   TEMP
   1703    905    360     10     60    157
   1703    906    360     21     50    156
   1703    907   9999      1     60    155
   1703    908    360     12     60    158
   1703    909    360     13     40    163
   1703    910     10     28     50    165
   1703    911     20     33     40    166
   1703    912    350     13     20    168
   1703    913     20     11     15    171
   1703    914     70     33     25    177
   1703    915     70     33     25    176
   1703    916    110     16     20    175
   1703    917    130     21     50    172
   1703    918    140     14     40    171
   1703    919   9999      1     60    170
   1703    920   9999      2     60    170
   1703    921    170     13     60    171
   1703    922    150      5     60    163
   1703    923    130     17     60    158
   1703    924    130     28     50    159
   1703   1001    200      6     60    158
   1703   1002    210     19     60    158
   1703   1003    140     11     60    161
   1703   1004    190     15     60    161
   1703   1005    160     19     60    164
   1703   1006    300      4     60    163
   1703   1007    220     13     60    163
   1703   1008    250     18     60    165
   1703   1009    220     23     40    170
   1703   1010    220     21     30    174
   1703   1011    180     21     20    178
   1703   1012    200      7     15    182
   1703   1013    250      3     60    180
   1703   1014    210     13     20    183
   1703   1015    190     13     20    181
   1703   1016    210      6     20    179
   1703   1017    220      9     60    179
   1703   1018    180      7     40    178
   1703   1019    220     17     60    177
   1703   1020    220     12     60    177
   1703   1021    210     18     60    177
   1703   1022    200     25     50    177
   1703   1023    230     17     60    176
   1703   1024    180     13     60    175
   1703   1101    160     25     50    171
   1703   1102    150     19     60    169
   1703   1103    190     18     60    169
   1703   1104    170     27     50    168
   1703   1105    170     24     50    166
   1703   1106    160     17     60    166
   1703   1107     70     15     60    167
   1703   1108    140     11     60    164
   1703   1109     80     30     40    168
   1703   1110     70     36     30    169
   1703   1111     70     27     30    169
   1703   1112    210      4     20    172
   1703   1113    270      2     20    168
   1703   1114    260      6     20    169
   1703   1115    240     16     60    171
   1703   1116    250     24     50    171
   1703   1117    190     12     20    174
   1703   1118    210      9     40    173
   1703   1119    210      5     60    172
   1703   1120    230     15     60    173
   1703   1121    250      9     60    174
   1703   1122     90      9     60    178
   1703   1123    130     16     60    180
   1703   1124   9999     19     60    181
   1703   1201     90     12     60    180
   1703   1202    130     14     60    179
   1703   1203     90     27     50    180
   1703   1204   9999     11     60    174
   1703   1205    150     23     50    170
   1703   1206    130     19     60    170
   1703   1207   9999     15     60    169
   1703   1208    160     16     60    170
   1703   1209    160     12     40    172
   1703   1210    190      7     20    177
   1703   1211    200     14     15    181
   1703   1212    180     14     15    186
   1703   1213    190     14     20    188
   1703   1214    220      8     20    191
   1703   1215    210     18     20    190
   1703   1216    220     17     20    188
   1703   1217    240     18     20    188
   1703   1218    180      5     40    188
   1703   1219    190      4     60    186
   1703   1220    260      1     60    184
   1703   1221      0      0     60    184
   1703   1222      0      0     60    184
   1703   1223      0      0     60    183
   1703   1224   9999      1     60    185
   1703   1301      0      0     60    188
   1703   1302      0      0     60    184
   1703   1303      0      0     60    186
   1703   1304    190      7     60    186
   1703   1305   9999      1     60    187
   1703   1306    270     12     60    190
   1703   1307    200      5     60    189
   1703   1308   9999      1     60    189
   1703   1309   9999      1     40    191
   1703   1310   9999      1     15    196
   1703   1311   9999      1     15    201
   1703   1312    240      7     15    206
   1703   1313    180     12     15    212
   1703   1314    170     18     15    214
   1703   1315    180     19     15    217
   1703   1316    170     25     30    215
   1703   1317    190     13     20    212
   1703   1318    180     10     40    210
   1703   1319      0      0     60    204
   1703   1320      0      0     60    203
   1703   1321    180      4     60    204
   1703   1322   9999      1     60    203
   1703   1323    190      3     60    202
   1703   1324    180      5     60    200
   1703   1401   9999      1     60    198
   1703   1402    340      3     60    202
   1703   1403    230      3     60    200
   1703   1404    190     10     60    200
   1703   1405   9999      4     60    198
   1703   1406    190      9     60    198
   1703   1407   9999      1     60    200
   1703   1408     20     20     50    204
   1703   1409     60     64     40    192
   1703   1410     70     68     40    172
   1703   1411     80     50     40    171
   1703   1412     70     37     30    171
   1703   1413     90     29     30    169
   1703   1414     80     41     30    172
   1703   1415   9999      1     20    175
   1703   1416    100     13     20    176
   1703   1417     70     34     40    171
   1703   1418     60     26     40    168
   1703   1419     80     26     40    166
   1703   1420     80     33     40    164
   1703   1421     80     31     40    163
   1703   1422     70     37     40    162
   1703   1423     70     27     40    162
   1703   1424     70     38     40    162
   1703   1501     70     50     40    161
   1703   1502     80     38     40    161
   1703   1503     90     36     40    159
   1703   1504     90     43     40    158
   1703   1505     90     41     40    161
   1703   1506    100     24     40    162
   1703   1507    100     48     40    161
   1703   1508    100     51     40    163
   1703   1509     90     36     40    165
   1703   1510     90     32     30    164
   1703   1511     70     43     30    166
   1703   1512     80     41     30    165
   1703   1513     80     41     25    166
   1703   1514    100     34     25    166
   1703   1515    110     40     25    167
   1703   1516    110     24     20    168
   1703   1517    110     22     30    167
   1703   1518     90      6     40    168
   1703   1519     40      9     60    166
   1703   1520    230      1     60    166
   1703   1521   9999      1     60    167
   1703   1522    150      8     60    168
   1703   1523    130     11     60    172
   1703   1524     70     25     50    170
   1703   1601     80      9     60    167
   1703   1602     60      9     60    167
   1703   1603    330      2     60    166
   1703   1604    240      2     60    165
   1703   1605    270      4     60    164
   1703   1606    250      7     60    166
   1703   1607    190     10     60    166
   1703   1608     90     19     60    169
   1703   1609     90     30     40    173
   1703   1610     80     31     25    175
   1703   1611    100     22     20    175
   1703   1612     80     22     20    178
   1703   1613    110     13     20    177
   1703   1614    120     14     20    178
   1703   1615    210      8     20    185
   1703   1616    180     13     20    186
   1703   1617    180     12     60    182
   1703   1618   9999      1     40    180
   1703   1619     80     16     60    176
   1703   1620      0      0     60    175
   1703   1621    150      9     60    174
   1703   1622     70      8     60    174
   1703   1623     90     27     50    176
   1703   1624     80     23     50    175
   1703   1701    140     16     60    174
   1703   1702     90     34     40    172
   1703   1703     80     24     50    171
   1703   1704    100     12     60    167
   1703   1705    110     15     60    167
   1703   1706    210      8     60    167
   1703   1707    120     23     50    171
   1703   1708    120     20     40    171
   1703   1709     90     14     60    172
   1703   1710    100     27     50    175
   1703   1711     60     28     30    177
   1703   1712    190     19     20    182
   1703   1713    150     17     15    193
   1703   1714    210     12     15    191
   1703   1715    130     14     15    191
   1703   1716     90     17     20    190
   1703   1717    160     11     60    187
   1703   1718    120     12     40    184
   1703   1719    140     13     60    184
   1703   1720    200      4     60    183
   1703   1721     70      8     60    181
   1703   1722    130      9     60    179
   1703   1723     90     11     60    178
   1703   1724    100     27     50    178
   1703   1801    160     13     60    177
   1703   1802    150      3     60    175
   1703   1803    220      3     60    173
   1703   1804    260     15     60    174
   1703   1805    220     20     50    176
   1703   1806    230      9     60    177
   1703   1807    180     10     60    180
   1703   1808    170     10     40    181
   1703   1809    160      8     60    183
   1703   1810    200     21     30    186
   1703   1811    210     16     20    190
   1703   1812    220      3     15    195
   1703   1813     40      7     20    197
   1703   1814    110     38     25    194
   1703   1815    120     30     30    194
   1703   1816    110     25     30    194
   1703   1817    170     15     60    194
   1703   1818    190     12     40    194
   1703   1819    240     10     60    193
   1703   1820   9999      2     60    192
   1703   1821    250     17     60    190
   1703   1822    250     11     60    191
   1703   1823      0      0     60    190
   1703   1824   9999      2     60    191
   1703   1901      0      0     60    192
   1703   1902   9999      1     60    194
   1703   1903    260      2     60    194
   1703   1904   9999      3     60    197
   1703   1905    160      4     60    199
   1703   1906    110     46     40    203
   1703   1907     90     29     50    193
   1703   1908     80     57     40    192
   1703   1909    150     22     50    190
   1703   1910    190     23     50    193
   1703   1911    150     12     60    193
   1703   1912    320     11     60    196
   1703   1913      0      0     60    196
   1703   1914      0      0     20    198
   1703   1915   9999      1     20    195
   1703   1916    190     23     30    196
   1703   1917    190     16     40    195
   1703   1918    200     19     40    195
   1703   1919    210      6     60    195
   1703   1920     60      5     60    193
   1703   1921    130     18     60    194
   1703   1922     50      9     60    194
   1703   1923    120     30     40    184
   1703   1924    150     10     60    184
   1703   2001    220     14     60    184
   1703   2002    140     13     60    186
   1703   2003    190     25     50    186
   1703   2004    160     11     60    188
   1703   2005    230     24     50    187
   1703   2006    220      8     60    187
   1703   2007    260     14     60    190
   1703   2008   9999      1     40    192
   1703   2009    220      9     20    204
   1703   2010    220      7     15    218
   1703   2011    170      8     10    224
   1703   2012    170     20     15    228
   1703   2013    170     31     20    233
   1703   2014    180     38     20    229
   1703   2015    180     40     20    227
   1703   2016    190     38     25    223
   1703   2017    190     31     25    220
   1703   2018    220      9     40    214
   1703   2019    220      6     60    209
   1703   2020   9999      1     60    203
   1703   2021   9999      1     60    201
   1703   2022    340      3     60    202
   1703   2023     50      1     60    205
   1703   2024    260      2     60    208
   1703   2101      0      0     60    209
   1703   2102      0      0     60    207
   1703   2103      0      0     60    206
   1703   2104      0      0     60    207
   1703   2105      0      0     60    208
   1703   2106   9999      1     60    206
   1703   2107    310      1     60    208
   1703   2108   9999      6     40    210
   1703   2109     30     39     25    220
   1703   2110     70     23     20    241
   1703   2111    170     26     15    250
   1703   2112    180     54     30    233
   1703   2113    180     43     20    226
   1703   2114    180     32     20    229
   1703   2115    170     52     30    226
   1703   2116    180     35     20    231
   1703   2117    210     12     15    230
   1703   2118    100     10     40    226
   1703   2119     70     11     60    223
   1703   2120     80     38     40    201
   1703   2121     90     40     40    199
   1703   2122     70     73     40    195
   1703   2123     70     77     40    188
   1703   2124     80     57     40    186
   1703   2201     90     67     40    182
   1703   2202    100     33     40    183
   1703   2203    110     52     40    183
   1703   2204     80     64     40    183
   1703   2205     90     46     40    183
   1703   2206     90     21     50    181
   1703   2207     90     37     40    177
   1703   2208     80     31     40    177
   1703   2209     80     31     40    178
   1703   2210     80     34     40    176
   1703   2211    100     19     60    177
   1703   2212    100     20     50    178
   1703   2213     90     31     30    180
   1703   2214    190     11     20    185
   1703   2215    200      7     20    188
   1703   2216    180     10     20    192
   1703   2217    250     13     60    193
   1703   2218    260     20     40    194
   1703   2219    240     17     40    195
   1703   2220   9999      1     40    194
   1703   2221    230      6     60    193
   1703   2222    250      2     60    193
   1703   2223      0      0     60    190
   1703   2224   9999      1     60    187
   1703   2301    230      6     60    186
   1703   2302    230     10     60    186
   1703   2303   9999      1     60    188
   1703   2304   9999      1     60    189
   1703   2305      0      0     60    189
   1703   2306    200      8     60    190
   1703   2307   9999      2     60    187
   1703   2308    170      6     40    191
   1703   2309    170     14     20    198
   1703   2310    170     17     15    201
   1703   2311    180     23     20    212
   1703   2312    180     22     20    219
   1703   2313    180     23     20    222
   1703   2314    180     31     25    226
   1703   2315    180     34     25    228
   1703   2316    180     22     20    227
   1703   2317    190     20     30    222
   1703   2318    190     11     40    214
   1703   2319    210      8     60    206
   1703   2320   9999      2     60    206
   1703   2321    360      3     60    204
   1703   2322    130      3     60    205
   1703   2323   9999      1     60    209
   1703   2324     50      8     60    208
   1703   2401    110     11     60    209
   1703   2402     80      4     60    209
   1703   2403    100     20     50    208
   1703   2404     80     18     60    203
   1703   2405    150     33     40    193
   1703   2406    180     21     50    193
   1703   2407    150     45     45    191
   1703   2408    160     12     40    188
   1703   2409    100     36     30    192
   1703   2410     90     50     40    193
   1703   2411    110     30     25    197
   1703   2412    110     44     25    196
   1703   2413     90     44     20    198
   1703   2414    110     26     20    200
   1703   2415     90     26     20    200
   1703   2416    120      3     15    201
   1703   2417   9999      1     20    203
   1703   2418   9999      1     40    203
   1703   2419   9999      1     60    203
   1703   2420      0      0     60    203
   1703   2421    110     13     60    198
   1703   2422    250     12     60    196
   1703   2423      0      0     60    195
   1703   2424      0      0     60    195
   1703   2501      0      0     60    196
   1703   2502      0      0     60    197
   1703   2503   9999      1     60    195
   1703   2504      0      0     60    194
   1703   2505   9999      1     60    192
   1703   2506      0      0     60    192
   1703   2507   9999      1     60    195
   1703   2508      0      0     40    199
   1703   2509   9999      1     20    207
   1703   2510     40      7     15    211
   1703   2511   9999      1     15    214
   1703   2512     50     21     20    216
   1703   2513     10     46     40    205
   1703   2514     10     60     40    200
   1703   2515     10     52     40    193
   1703   2516     20     55     40    188
   1703   2517     20     43     40    181
   1703   2518     20     47     40    175
   1703   2519     20     65     40    168
   1703   2520     20     45     40    165
   1703   2521     10     22     40    163
   1703   2522     20     28     50    158
   1703   2523     20     38     40    154
   1703   2524     40     32     40    154
   1703   2601     50     15     60    150
   1703   2602     50     23     50    150
   1703   2603    330     10     60    147
   1703   2604     10     14     60    145
   1703   2605    350     17     60    142
   1703   2606     20     47     40    136
   1703   2607     20     71     40    131
   1703   2608     20     68     40    130
   1703   2609     10     63     40    127
   1703   2610    360     59     40    136
   1703   2611     20     59     40    143
   1703   2612     20     63     40    148
   1703   2613     20     56     40    149
   1703   2614     20     47     30    152
   1703   2615     10     51     40    154
   1703   2616     20     29     50    155
   1703   2617     20     41     40    156
   1703   2618     40     43     40    155
   1703   2619     20     47     40    154
   1703   2620     10     34     40    155
   1703   2621    360     31     40    156
   1703   2622     10     21     55    157
   1703   2623    360     17     60    158
   1703   2624    340     10     60    154
   1703   2701    360     32     45    162
   1703   2702    360     30     45    162
   1703   2703    360     32     45    164
   1703   2704    340     12     60    167
   1703   2705    330     13     60    157
   1703   2706    340     11     60    164
   1703   2707    360     15     60    167
   1703   2708     30     16     40    186
   1703   2709     80     36     25    201
   1703   2710     60     35     20    212
   1703   2711     80     58     30    203
   1703   2712     80     56     30    202
   1703   2713    110     23     20    200
   1703   2714     60     23     20    200
   1703   2715    100     19     15    204
   1703   2716    130     27     20    205
   1703   2717    110     14     20    200
   1703   2718    100     21     40    199
   1703   2719     60     14     60    195
   1703   2720      0      0     60    192
   1703   2721   9999      1     60    192
   1703   2722     80     14     60    193
   1703   2723     50     15     60    188
   1703   2724     60      9     60    186
   1703   2801     20     15     60    181
   1703   2802    280      6     60    174
   1703   2803   9999      1     60    176
   1703   2804    310      4     60    167
   1703   2805   9999      3     60    173
   1703   2806    180     20     55    167
   1703   2807    180     14     60    175
   1703   2808    140     17     40    198
   1703   2809    110     36     25    204
   1703   2810    110     37     20    209
   1703   2811     90     27     15    212
   1703   2812     90     29     15    220
   1703   2813    110     38     20    221
   1703   2814    100     42     20    216
   1703   2815    120     27     15    215
   1703   2816     80     32     25    209
   1703   2817    140     15     20    208
   1703   2818     90     23     40    206
   1703   2819    190      8     60    204
   1703   2820    200      4     60    203
   1703   2821    160     13     60    201
   1703   2822    140     14     60    200
   1703   2823   9999      1     60    199
   1703   2824    200      6     60    199
   1703   2901    210      4     60    200
   1703   2902   9999      2     60    200
   1703   2903    230      5     60    200
   1703   2904   9999      1     60    200
   1703   2905    280      3     60    200
   1703   2906      0      0     60    199
   1703   2907    340      1     60    200
   1703   2908    180      5     40    204
   1703   2909     70     44     45    214
   1703   2910     70     43     45    213
   1703   2911    110     20     55    207
   1703   2912    100     17     20    207
   1703   2913     90     59     35    224
   1703   2914     80     65     40    221
   1703   2915     80     50     35    222
   1703   2916    100     34     30    219
   1703   2917    180     14     20    220
   1703   2918   9999      1     40    218
   1703   2919    220      9     60    216
   1703   2920    200      9     60    218
   1703   2921    220      8     60    216
   1703   2922    210     17     60    215
   1703   2923    190     12     60    214
   1703   2924    200      3     60    215
   1703   3001    200     12     60    213
   1703   3002     40      7     60    212
   1703   3003   9999      1     60    210
   1703   3004    120      8     60    207
   1703   3005   9999      5     60    207
   1703   3006    180     12     60    208
   1703   3007   9999      7     60    208
   1703   3008    210      6     40    209
   1703   3009    130     21     50    212
   1703   3010    180     15     60    214
   1703   3011    160     14     20    216
   1703   3012    130     24     20    219
   1703   3013    110     10     15    219
   1703   3014    160      6     15    218
   1703   3015    180     12     20    218
   1703   3016    180      7     60    217
   1703   3017    180     16     60    213
   1703   3018    240     31     40    209
   1703   3019    270      5     60    208
   1703   3020    210      8     60    209
   1703   3021    250      8     60    209
   1703   3022    180      4     60    209
   1703   3023   9999      3     60    210
   1703   3024    270      6     60    209
   1703   3101   9999      2     60    208
   1703   3102    210     15     60    209
   1703   3103    180     12     60    210
   1703   3104      0      0     60    206
   1703   3105   9999      1     60    207
   1703   3106      0      0     60    206
   1703   3107    250      1     60    210
   1703   3108      0      0     40    209
   1703   3109    180      4     20    215
   1703   3110    180      6     60    206
   1703   3111     50     10     60    210
   1703   3112     10     36     40    211
   1703   3113     20     21     50    211
   1703   3114     20     20     50    209
   1703   3115    360     37     40    206
   1703   3116     10     56     40    206
   1703   3117    360     56     40    196
   1703   3118     20     91     40    174
   1703   3119     10     79     40    170
   1703   3120     10     75     40    174
   1703   3121     10     81     40    159
   1703   3122    360     99     40    166
   1703   3123    360     61     40    154
   1703   3124     10     70     40    154
   1704    101     10     62     40    154
   1704    102     10     63     40    154
   1704    103     10     53     40    153
   1704    104     10     65     40    153
   1704    105     10     65     40    152
   1704    106    360     46     45    150
   1704    107     10     70     40    152
   1704    108     20     74     40    159
   1704    109     20     91     40    162
   1704    110     10     66     30    179
   1704    111     10     51     30    190
   1704    112     30     38     20    200
   1704    113     20     49     20    205
   1704    114    170     51     30    203
   1704    115    170     47     20    202
   1704    116    180     39     20    201
   1704    117    170     44     25    197
   1704    118    170     32     40    192
   1704    119    240     10     60    183
   1704    120    260     14     60    174
   1704    121      0      0     60    169
   1704    122   9999      1     60    163
   1704    123   9999      1     60    161
   1704    124      0      0     60    158
   1704    201      0      0     60    157
   1704    202      0      0     60    155
   1704    203    310      6     60    154
   1704    204    330      7     60    153
   1704    205    340     11     60    158
   1704    206    350     11     60    159
   1704    207    320     14     60    165
   1704    208     40     39     40    185
   1704    209     50     33     25    203
   1704    210     90     56     30    205
   1704    211    110     31     20    214
   1704    212     80     60     30    211
   1704    213    100     55     30    211
   1704    214    100     69     30    203
   1704    215     90     59     30    203
   1704    216     90     52     30    205
   1704    217    100     50     35    204
   1704    218     80     46     40    201
   1704    219     80     23     50    196
   1704    220     60     19     60    193
   1704    221    350      3     60    187
   1704    222    320      7     60    185
   1704    223    300      8     60    177
   1704    224    360     10     60    179
   1704    301    360     11     60    176
   1704    302    310      5     60    171
   1704    303     70     24     60    177
   1704    304     60     34     50    177
   1704    305     60     32     50    178
   1704    306     60     26     60    179
   1704    307     20      9     60    180
   1704    308     20     10     40    200
   1704    309     30     16     15    211
   1704    310     80     46     20    212
   1704    311     80     50     30    210
   1704    312     70     56     30    212
   1704    313     90     52     30    215
   1704    314    110     31     20    216
   1704    315    100     38     20    214
   1704    316     90     55     35    215
   1704    317    110     47     25    212
   1704    318    100     38     40    210
   1704    319     70     14     60    204
   1704    320     40      9     60    199
   1704    321    320      6     60    191
   1704    322    300      6     60    190
   1704    323    360      7     60    195
   1704    324     80     20     60    193
   1704    401   9999      5     60    192
   1704    402     60     34     45    193
   1704    403     60     31     45    191
   1704    404     60     35     45    190
   1704    405     70     18     60    188
   1704    406   9999      1     60    181
   1704    407    310     10     60    185
   1704    408    180     11     40    208
   1704    409    140     33     25    220
   1704    410    130     23     15    230
   1704    411     90     41     20    227
   1704    412    110     36     20    229
   1704    413     80     35     20    229
   1704    414    120     30     20    230
   1704    415    120     26     15    229
   1704    416    100     45     20    221
   1704    417     90     29     20    221
   1704    418    100     29     40    214
   1704    419     60      4     60    210
   1704    420   9999      1     60    206
   1704    421   9999      1     60    206
   1704    422      0      0     60    204
   1704    423      0      0     60    208
   1704    424     40      7     60    208
   1704    501     50      4     60    207
   1704    502   9999      1     60    206
   1704    503   9999      1     60    205
   1704    504   9999      3     60    203
   1704    505      0      0     60    202
   1704    506   9999      1     60    202
   1704    507    360     10     60    207
   1704    508     50      1     40    211
   1704    509   9999      1     20    221
   1704    510    170     13     20    230
   1704    511    180     18     10    238
   1704    512    200     10     10    238
   1704    513    110     31     20    239
   1704    514    100     34     20    244
   1704    515     90     44     20    238
   1704    516     70     34     20    236
   1704    517     90     32     25    235
   1704    518    120     13     40    233
   1704    519    200      3     60    229
   1704    520    160     16     60    227
   1704    521    130      2     60    224
   1704    522     90     17     60    221
   1704    523    120      6     60    220
   1704    524     80     35     40    218
   1704    601     60      6     60    216
   1704    602     80     33     40    218
   1704    603    200     10     60    218
   1704    604      0      0     60    220
   1704    605   9999      3     60    220
   1704    606    170      7     60    220
   1704    607    270      8     60    220
   1704    608      0      0     40    222
   1704    609   9999      1     20    223
   1704    610    150      3     20    229
   1704    611    120     30     30    239
   1704    612    100     33     30    241
   1704    613    110     21     30    239
   1704    614     80     41     25    238
   1704    615    130     16     20    241
   1704    616      0      0     20    242
   1704    617    180     22     30    234
   1704    618    200     13     40    233
   1704    619    230      4     60    229
   1704    620    150      9     60    227
   1704    621     20     11     60    226
   1704    622    200     21     50    224
   1704    623    220      9     60    224
   1704    624     80      9     60    222
   1704    701   9999      1     60    225
   1704    702      0      0     60    223
   1704    703   9999      1     60    222
   1704    704   9999      1     60    222
   1704    705    230      2     60    219
   1704    706      0      0     60    218
   1704    707      0      0     60    221
   1704    708      0      0     40    236
   1704    709      0      0     15    250
   1704    710    150      9     10    266
   1704    711    180     33     20    264
   1704    712    180     32     20    265
   1704    713    160     46     25    257
   1704    714    170     36     25    254
   1704    715    200     22     20    251
   1704    716    190     12     20    248
   1704    717    180     10     20    243
   1704    718      0      0     40    243
   1704    719    210     10     60    238
   1704    720   9999      1     60    235
   1704    721      0      0     60    230
   1704    722      0      0     60    225
   1704    723      0      0     60    223
   1704    724      0      0     60    221
   1704    801      0      0     60    219
   1704    802   9999      1     60    218
   1704    803      0      0     60    220
   1704    804      0      0     60    218
   1704    805   9999      1     60    217
   1704    806    300      4     60    217
   1704    807   9999      1     60    221
   1704    808    220      1     40    228
   1704    809   9999      1     20    243
   1704    810      0      0     15    245
   1704    811    180     15     15    254
   1704    812    170     38     25    261
   1704    813    180     28     30    253
   1704    814    170     25     20    254
   1704    815    170     42     25    256
   1704    816    180     28     30    255
   1704    817    180     30     30    251
   1704    818    170     36     40    245
   1704    819    180     26     60    240
   1704    820    210      1     60    239
   1704    821    200      4     60    235
   1704    822   9999      2     60    234
   1704    823      0      0     60    237
   1704    824   9999      3     60    236
   1704    901      0      0     60    234
   1704    902      0      0     60    233
   1704    903      0      0     60    231
   1704    904      0      0     60    230
   1704    905      0      0     60    228
   1704    906      0      0     60    227
   1704    907    200      3     60    229
   1704    908    200     14     40    232
   1704    909    190      8     20    236
   1704    910    190     12     20    243
   1704    911    160     34     25    250
   1704    912    160     33     25    250
   1704    913    150     44     25    249
   1704    914    150     59     35    250
   1704    915    150     62     40    250
   1704    916    150     44     25    255
   1704    917    170     41     30    259
   1704    918    180     29     40    260
   1704    919    180     31     45    257
   1704    920    190     37     45    256
   1704    921    180     35     45    256
   1704    922    180     30     45    255
   1704    923    170     36     45    254
   1704    924     40      5     60    246
   1704   1001   9999      6     60    248
   1704   1002    150      7     60    248
   1704   1003   9999      1     60    248
   1704   1004    170     17     60    245
   1704   1005   9999      6     60    244
   1704   1006    230      6     60    245
   1704   1007    180      5     60    245
   1704   1008    160      6     40    246
   1704   1009    170     26     30    250
   1704   1010    160     55     40    254
   1704   1011 -32767 -32767 -32767 -32767
   1704   1012    190     37     30    274
   1704   1013    180     40     30    273
   1704   1014    180     35     30    276
   1704   1015    190     49     30    276
   1704   1016    190     53     40    273
   1704   1017    190     45     40    270
   1704   1018    180     31     40    270
   1704   1019    200     42     40    270
   1704   1020    200     40     40    271
   1704   1021    190     38     40    269
   1704   1022    180     31     40    268
   1704   1023    180     25     50    266
   1704   1024    180     14     60    264
   1704   1101    170     11     60    261
   1704   1102   9999      1     60    254
   1704   1103    190      6     60    251
   1704   1104     30     11     60    248
   1704   1105     20      4     60    245
   1704   1106   9999      1     60    244
   1704   1107     20      2     60    244
   1704   1108      0      0     40    248
   1704   1109    160     11     60    251
   1704   1110   9999      2     20    259
   1704   1111    190     25     30    260
   1704   1112    180      9     20    261
   1704   1113    180     31     30    275
   1704   1114    180     31     30    292
   1704   1115    190     37     40    284
   1704   1116    190     24     50    276
   1704   1117    180     12     60    269
   1704   1118    180      9     40    268
   1704   1119    180      9     60    261
   1704   1120      0      0     60    256
   1704   1121     60      9     60    252
   1704   1122      0      0     60    252
   1704   1123     30     22     50    250
   1704   1124     20     15     60    241
   1704   1201    350     30     40    236
   1704   1202     20     59     40    216
   1704   1203    350     35     40    208
   1704   1204    360     47     40    201
   1704   1205    340     23     50    203
   1704   1206     10     52     40    200
   1704   1207    350     30     40    180
   1704   1208     10     49     40    186
   1704   1209     30     39     40    190
   1704   1210     30     33     30    200
   1704   1211     30     12     20    205
   1704   1212     20     26     30    206
   1704   1213     20     31     30    202
   1704   1214     30     45     40    201
   1704   1215     30     44     40    199
   1704   1216    270     24     40    184
   1704   1217    360     32     40    185
   1704   1218     40     63     40    182
   1704   1219     40     37     40    184
   1704   1220     20     15     60    186
   1704   1221     20     18     60    187
   1704   1222     30     21     50    187
   1704   1223     10     38     40    188
   1704   1224     10     35     40    185
   1704   1301     20     47     40    181
   1704   1302    360     22     50    182
   1704   1303     40     13     60    179
   1704   1304    190      9     60    178
   1704   1305    350      8     60    178
   1704   1306     30     15     60    179
   1704   1307     30     12     60    179
   1704   1308   9999      1     40    184
   1704   1309    360     25     50    185
   1704   1310     30     35     30    186
   1704   1311     20     28     30    188
   1704   1312    360     20     20    200
   1704   1313     30     15     15    207
   1704   1314    110     22     30    208
   1704   1315    130      5     20    210
   1704   1316     90      3     20    207
   1704   1317     80      3     60    205
   1704   1318     60     21     40    202
   1704   1319     90     11     60    196
   1704   1320      0      0     60    197
   1704   1321    320     11     60    196
   1704   1322   9999      1     60    197
   1704   1323    320      3     60    198
   1704   1324     50      3     60    198
   1704   1401      0      0     60    196
   1704   1402   9999      1     60    196
   1704   1403      0      0     60    195
   1704   1404    130     13     60    197
   1704   1405   9999      1     60    197
   1704   1406      0      0     60    194
   1704   1407   9999      1     60    197
   1704   1408   9999      1     40    203
   1704   1409    110      5     20    209
   1704   1410      0      0     15    230
   1704   1411    180     24     15    237
   1704   1412    170     26     15    234
   1704   1413    180     40     25    234
   1704   1414    180     28     20    234
   1704   1415    180     34     25    236
   1704   1416    170     28     20    232
   1704   1417    180     22     30    229
   1704   1418    190     31     40    224
   1704   1419    230      9     60    219
   1704   1420    250     10     60    214
   1704   1421   9999      1     60    211
   1704   1422      0      0     60    206
   1704   1423    360      3     60    202
   1704   1424      0      0     60    201
   1704   1501   9999      2     60    204
   1704   1502      0      0     60    205
   1704   1503   9999      1     60    206
   1704   1504    260      6     60    206
   1704   1505      0      0     60    209
   1704   1506      0      0     60    211
   1704   1507      0      0     60    212
   1704   1508      0      0     40    219
   1704   1509      0      0     60    222
   1704   1510    120      1     20    228
   1704   1511    180      8     15    237
   1704   1512    180     21     15    248
   1704   1513    180     28     15    252
   1704   1514    190     27     15    247
   1704   1515    180     35     20    246
   1704   1516    220      6     15    241
   1704   1517      0      0     15    237
   1704   1518      0      0     40    236
   1704   1519    210      9     60    233
   1704   1520   9999      1     60    232
   1704   1521      0      0     60    231
   1704   1522   9999      3     60    232
   1704   1523    270      4     60    232
   1704   1524      0      0     60    230
   1704   1601      0      0     60    230
   1704   1602    140      5     60    231
   1704   1603    170      9     60    230
   1704   1604   9999      3     60    231
   1704   1605      0      0     60    230
   1704   1606      0      0     60    229
   1704   1607    100     23     50    228
   1704   1608     30      5     40    225
   1704   1609    350      7     20    230
   1704   1610     40      3     15    246
   1704   1611     70      1     10    265
   1704   1612    160      5     10    276
   1704   1613    180     29     15    274
   1704   1614    170     37     20    267
   1704   1615    180     42     20    265
   1704   1616    180     38     20    260
   1704   1617    190     25     20    260
   1704   1618    190     27     40    253
   1704   1619    200     13     60    247
   1704   1620    260     10     60    241
   1704   1621      0      0     60    234
   1704   1622   9999      1     60    230
   1704   1623      0      0     60    227
   1704   1624   9999      1     60    229
   1704   1701    230      7     60    232
   1704   1702   9999      1     60    235
   1704   1703   9999      1     60    234
   1704   1704    180      2     60    233
   1704   1705   9999      1     60    232
   1704   1706   9999      1     60    232
   1704   1707    170      5     60    234
