   yymm   ddhh    dir  speed   PASQ   TEMP
   1601    701     30     18     60    180
   1601    702     40     52     40    178
   1601    703    220      9     60    173
   1601    704     10     26     60    169
   1601    705     30     28     60    168
   1601    706     30     18     60    165
   1601    707     40     43     50    166
   1601    708     30     11     60    167
   1601    709     40     45     40    173
   1601    710     10     23     30    181
   1601    711     30     35     30    186
   1601    712     30     33     25    189
   1601    713    160      7     15    198
   1601    714    110     14     15    201
   1601    715    110     22     20    198
   1601    716    150     23     20    191
   1601    717    140     17     40    187
   1601    718    110     20     55    183
   1601    719    120      7     60    181
   1601    720   9999      2     60    178
   1601    721    330      9     60    174
   1601    722    320      6     60    172
   1601    723    350      8     60    175
   1601    724    340     18     60    173
   1601    801     20     20     60    176
   1601    802     10     19     60    171
   1601    803     30     26     60    167
   1601    804     70      4     60    154
   1601    805     10     15     60    161
   1601    806     10     21     60    162
   1601    807    330      7     60    157
   1601    808     20     35     50    160
   1601    809     30     45     40    168
   1601    810     10     26     20    179
   1601    811    360     46     25    185
   1601    812     30     44     20    188
   1601    813     40     39     20    194
   1601    814     30     42     20    200
   1601    815     30     44     25    204
   1601    816    170     44     30    192
   1601    817    160     41     40    188
   1601    818    200     18     60    181
   1601    819      0      0     60    171
   1601    820   9999      1     60    163
   1601    821   9999      1     60    161
   1601    822    360      9     60    163
   1601    823    350     18     60    164
   1601    824     20     26     60    164
   1601    901    360      7     60    165
   1601    902     20     16     60    167
   1601    903     50      7     60    171
   1601    904     70     64     40    179
   1601    905     70     45     45    178
   1601    906     80     59     40    178
   1601    907    100     59     40    177
   1601    908     80     64     40    179
   1601    909     70     76     40    180
   1601    910     80     79     40    181
   1601    911     90     66     40    181
   1601    912     80     73     40    182
   1601    913     80     75     40    181
   1601    914     80     78     40    182
   1601    915     90     70     40    183
   1601    916     80     58     35    182
   1601    917     80     51     40    181
   1601    918     90     44     45    180
   1601    919     80     27     50    181
   1601    920     80     65     40    184
   1601    921     70     58     40    183
   1601    922     90     24     50    181
   1601    923     50      7     60    179
   1601    924     80     27     50    180
   1601   1001     80     27     50    178
   1601   1002     80     41     40    176
   1601   1003     90     28     50    175
   1601   1004     70     18     60    175
   1601   1005    160     16     60    174
   1601   1006    150      9     60    174
   1601   1007    110     18     60    176
   1601   1008     90     43     45    177
   1601   1009    120     29     40    177
   1601   1010    100     41     40    179
   1601   1011    120     32     30    178
   1601   1012    170     25     50    178
   1601   1013    130     20     30    178
   1601   1014    120     22     30    178
   1601   1015    140     14     60    179
   1601   1016    120     21     50    180
   1601   1017    120     15     40    181
   1601   1018    110     14     60    180
   1601   1019    160     10     60    177
   1601   1020    140     23     50    181
   1601   1021    160     15     60    181
   1601   1022    150     26     50    178
   1601   1023   9999      3     60    173
   1601   1024    110     23     40    172
   1601   1101    180     10     40    169
   1601   1102     70      4     40    167
   1601   1103     20     33     40    166
   1601   1104     10     32     40    162
   1601   1105     20     29     40    166
   1601   1106     10     28     40    165
   1601   1107     30     19     40    165
   1601   1108    360     18     40    162
   1601   1109     40     15     40    163
   1601   1110     20     47     30    171
   1601   1111     20     44     25    186
   1601   1112     20     29     20    193
   1601   1113     90     19     15    195
   1601   1114    110      9     15    199
   1601   1115     40     15     20    200
   1601   1116     30     28     50    201
   1601   1117     20     27     40    201
   1601   1118     20     40     40    194
   1601   1119     20     22     50    185
   1601   1120     20     41     40    174
   1601   1121    340     11     60    175
   1601   1122     10     13     60    176
   1601   1123    330      8     60    174
   1601   1124     40     37     40    173
   1601   1201    120      5     60    167
   1601   1202     20     34     40    163
   1601   1203     30     38     40    159
   1601   1204     30     36     40    157
   1601   1205     40     37     40    156
   1601   1206     30     35     40    154
   1601   1207     40     56     40    151
   1601   1208     40     21     50    151
   1601   1209     30     30     40    160
   1601   1210     40     34     30    163
   1601   1211     40     54     40    165
   1601   1212     30     55     35    168
   1601   1213     30     49     30    171
   1601   1214     40     56     40    171
   1601   1215     30     51     40    168
   1601   1216     20     35     30    168
   1601   1217     30     30     40    167
   1601   1218     20     32     40    165
   1601   1219     10     29     50    165
   1601   1220     20     41     40    165
   1601   1221     20     42     40    164
   1601   1222    360     27     50    161
   1601   1223     30     37     40    159
   1601   1224     20     32     40    152
   1601   1301     30     41     45    149
   1601   1302     30     51     40    144
   1601   1303     10     44     45    141
   1601   1304     30     47     45    137
   1601   1305     10     37     45    134
   1601   1306    360     14     60    131
   1601   1307     40     31     50    130
   1601   1308     10     27     55    132
   1601   1309     30     59     40    137
   1601   1310     20     52     35    145
   1601   1311    360     24     20    159
   1601   1312     60      4     10    167
   1601   1313     90     33     20    173
   1601   1314    100     35     20    175
   1601   1315    110     36     25    170
   1601   1316    120     26     20    169
   1601   1317    150     29     40    167
   1601   1318    120     14     60    164
   1601   1319    310      8     60    152
   1601   1320    320      9     60    148
   1601   1321    330     12     60    145
   1601   1322    340     15     60    149
   1601   1323    340     14     60    153
   1601   1324     50     16     60    155
   1601   1401    350     10     60    152
   1601   1402     20     17     60    154
   1601   1403     10     20     50    153
   1601   1404    360     19     60    150
   1601   1405    350     21     50    148
   1601   1406    360     23     50    147
   1601   1407     20     28     50    150
   1601   1408     40     17     60    152
   1601   1409     70     44     40    160
   1601   1410     80     49     30    166
   1601   1411     80     61     40    169
   1601   1412     50     33     30    168
   1601   1413     80     44     30    168
   1601   1414     80     48     30    168
   1601   1415     80     45     30    169
   1601   1416     80     43     40    168
   1601   1417     80     37     40    163
   1601   1418     40     12     60    161
   1601   1419     90      9     60    161
   1601   1420    330     11     60    160
   1601   1421     10     18     60    161
   1601   1422     20     28     50    158
   1601   1423     50     20     50    159
   1601   1424     40     11     60    155
   1601   1501     50     32     40    159
   1601   1502    280      9     60    153
   1601   1503    360      1     60    149
   1601   1504     80      8     40    148
   1601   1505     10      4     40    146
   1601   1506    280      4     40    144
   1601   1507    350      7     40    143
   1601   1508    320      9     60    145
   1601   1509     80     25     40    152
   1601   1510    100     21     50    150
   1601   1511    280      1     60    149
   1601   1512     30     11     60    146
   1601   1513     50     10     60    146
   1601   1514     30     33     40    147
   1601   1515     10     46     40    143
   1601   1516     30     51     40    141
   1601   1517     20     23     40    140
   1601   1518     20     20     50    141
   1601   1519     40      7     60    143
   1601   1520   9999      4     60    147
   1601   1521    340      4     60    152
   1601   1522     50     16     60    159
   1601   1523     80     15     60    158
   1601   1524     90     27     50    156
   1601   1601     70     33     40    156
   1601   1602     70     18     60    155
   1601   1603     70     19     60    156
   1601   1604     40     12     60    158
   1601   1605     50     11     60    160
   1601   1606    100     23     50    163
   1601   1607     80     33     40    165
   1601   1608     80     32     40    163
   1601   1609     90     31     40    162
   1601   1610    100     32     40    162
   1601   1611    130     44     40    165
   1601   1612     80     30     40    166
   1601   1613     90     40     30    169
   1601   1614    100     42     40    171
   1601   1615    100     33     40    168
   1601   1616     90     28     55    169
   1601   1617    100     39     40    170
   1601   1618    110     42     45    169
   1601   1619    110     26     55    170
   1601   1620    110     12     60    169
   1601   1621    150     22     55    169
   1601   1622    120     23     50    169
   1601   1623    150     28     50    166
   1601   1624    230     18     60    166
   1601   1701   9999      3     60    166
   1601   1702    310      8     60    166
   1601   1703    360     11     60    169
   1601   1704    290      5     60    168
   1601   1705     40     10     60    170
   1601   1706    190      3     60    170
   1601   1707    200      7     60    171
   1601   1708    230      6     40    172
   1601   1709    260      5     40    173
   1601   1710    220     13     40    176
   1601   1711     60     46     30    181
   1601   1712    330     23     30    185
   1601   1713     30     45     25    192
   1601   1714    360     28     20    189
   1601   1715     10     48     30    189
   1601   1716     10     38     30    188
   1601   1717    360     25     40    183
   1601   1718     30     34     40    182
   1601   1719     20     32     45    178
   1601   1720     40     13     60    174
   1601   1721     30     60     40    171
   1601   1722     30     63     40    158
   1601   1723     40     66     40    149
   1601   1724    360     49     50    139
   1601   1801     10     24     60    131
   1601   1802     20     34     50    129
   1601   1803     20     41     50    125
   1601   1804     20     41     50    121
   1601   1805     20     43     50    118
   1601   1806    360     26     60    115
   1601   1807     20     22     60    114
   1601   1808     20     25     60    118
   1601   1809     10     31     40    130
   1601   1810     20     28     20    144
   1601   1811     20     32     25    149
   1601   1812     40     18     20    155
   1601   1813     70     30     25    161
   1601   1814     70     29     20    164
   1601   1815     90     27     20    168
   1601   1816    130     20     30    168
   1601   1817     80     33     40    168
   1601   1818     50     16     60    165
   1601   1819     20     18     60    163
   1601   1820    340     13     60    162
   1601   1821     20     18     60    165
   1601   1822     20     23     50    163
   1601   1823     10     24     50    161
   1601   1824     30     19     60    161
   1601   1901     30     25     50    163
   1601   1902     30     31     40    162
   1601   1903     40     35     40    162
   1601   1904     20     36     40    158
   1601   1905     10     35     40    151
   1601   1906     10     30     40    149
   1601   1907     10     31     40    145
   1601   1908     20     34     45    144
   1601   1909     30     29     40    145
   1601   1910     30     22     30    149
   1601   1911     30     32     25    157
   1601   1912     20     32     25    164
   1601   1913     20     37     25    167
   1601   1914     30     34     30    167
   1601   1915     30     33     30    168
   1601   1916     30     40     30    161
   1601   1917     20     28     40    160
   1601   1918     20     19     60    156
   1601   1919     20     19     60    158
   1601   1920     20     11     60    160
   1601   1921    100     40     40    169
   1601   1922    100     44     40    170
   1601   1923    110     32     40    169
   1601   1924    100     57     40    169
   1601   2001    120     46     40    167
   1601   2002    120     41     40    165
   1601   2003    110     62     40    164
   1601   2004    100     45     40    163
   1601   2005     90     47     40    161
   1601   2006     90     65     40    161
   1601   2007     80     64     40    154
   1601   2008    100     45     40    150
   1601   2009     90     41     40    151
   1601   2010     70     37     40    147
   1601   2011     80     39     40    148
   1601   2012    110     28     30    144
   1601   2013     80     55     40    149
   1601   2014    110     51     40    151
   1601   2015    100     49     40    152
   1601   2016     90     46     40    149
   1601   2017     90     38     40    147
   1601   2018    100     33     40    147
   1601   2019     90     41     40    147
   1601   2020    100     36     40    149
   1601   2021    110     38     40    149
   1601   2022    110     47     40    150
   1601   2023     90     41     40    148
   1601   2024     90     15     60    149
   1601   2101     70     19     60    148
   1601   2102    100     15     60    147
   1601   2103     80     21     50    149
   1601   2104    120     10     60    149
   1601   2105   9999      2     60    150
   1601   2106      0      0     60    149
   1601   2107    320      5     60    150
   1601   2108    320      6     60    151
   1601   2109      0      0     40    154
   1601   2110     30      1     60    156
   1601   2111     20     13     60    158
   1601   2112     50     15     20    163
   1601   2113    110     15     20    161
   1601   2114   9999      1     20    161
   1601   2115   9999      1     60    162
   1601   2116     30     22     50    161
   1601   2117     30     17     40    159
   1601   2118     40     30     40    155
   1601   2119     10     24     50    151
   1601   2120     30     23     50    151
   1601   2121     40     36     40    150
   1601   2122     40     19     60    152
   1601   2123     20     19     60    153
   1601   2124     50     38     40    150
   1601   2201     50     35     40    147
   1601   2202     40     15     60    145
   1601   2203     50     33     40    144
   1601   2204     50      6     60    143
   1601   2205     40      4     60    142
   1601   2206    310     10     60    141
   1601   2207    310      8     60    143
   1601   2208     70     16     60    146
   1601   2209    180      5     40    146
   1601   2210    130     13     60    147
   1601   2211    100     21     50    148
   1601   2212     70     21     50    147
   1601   2213     10     15     60    147
   1601   2214     20     34     40    140
   1601   2215    360     35     40    126
   1601   2216     10     45     40    119
   1601   2217     50     32     40    117
   1601   2218     30     27     50    116
   1601   2219    360     31     40    112
   1601   2220     20     50     40    108
   1601   2221    360     31     40    106
   1601   2222     10     62     40    102
   1601   2223   9999     34     40    101
   1601   2224    360     28     50     93
   1601   2301    360     48     40     95
   1601   2302    350     51     40     90
   1601   2303     10     50     40     88
   1601   2304    360     64     40     85
   1601   2305     20     97     40     83
   1601   2306     10     80     40     84
   1601   2307     20     91     40     84
   1601   2308     20    128     40     82
   1601   2309     20    161     40     79
   1601   2310     20    125     40     76
   1601   2311     20    154     40     71
   1601   2312     30    142     40     70
   1601   2313     20    121     40     68
   1601   2314     10     45     40     72
   1601   2315     10     51     40     72
   1601   2316     20    103     40     71
   1601   2317     20    105     40     68
   1601   2318     10     65     40     68
   1601   2319     10     68     40     69
   1601   2320     10     62     40     72
   1601   2321     20     67     40     72
   1601   2322     20     89     40     70
   1601   2323     30    118     40     67
   1601   2324     20    111     40     64
   1601   2401     20    113     40     58
   1601   2402     20    147     40     55
   1601   2403     20    149     40     51
   1601   2404     20    135     40     41
   1601   2405     10    115     40     36
   1601   2406     20     99     40     30
   1601   2407     20    104     40     30
   1601   2408     20    118     40     35
   1601   2409     10    115     40     36
   1601   2410     10    124     40     32
   1601   2411     10    120     40     32
   1601   2412     30    154     40     44
   1601   2413     20    171     40     44
   1601   2414     20    106     40     37
   1601   2415     10     71     40     39
   1601   2416    360     40     40     42
   1601   2417    360     51     40     48
   1601   2418     10     62     40     57
   1601   2419     20    123     40     57
   1601   2420     20    128     40     55
   1601   2421     20    114     40     53
   1601   2422     30    126     40     53
   1601   2423     20    107     40     53
   1601   2424     30    121     40     53
   1601   2501     20    130     40     50
   1601   2502     20    122     40     48
   1601   2503     30    121     40     49
   1601   2504     20     93     40     46
   1601   2505     30    122     40     44
   1601   2506     20    109     40     41
   1601   2507     20    104     40     37
   1601   2508     30    110     40     39
   1601   2509     30     95     40     46
   1601   2510     30     88     40     55
   1601   2511     30     78     30     57
   1601   2512     20     57     30     68
   1601   2513     30     50     30     77
   1601   2514     30     61     30     84
   1601   2515     30     52     30     92
   1601   2516     20     51     35     99
   1601   2517     20     34     40    101
   1601   2518    330      7     60     90
   1601   2519    320     10     60     82
   1601   2520    300     14     60     76
   1601   2521    360     12     60     77
   1601   2522    300      4     60     78
   1601   2523    340     19     60     80
   1601   2524    320     18     60     77
   1601   2601    350      4     60     76
   1601   2602    360     21     50     81
   1601   2603     10     36     40     87
   1601   2604     10     30     40     84
   1601   2605     10     34     40     87
   1601   2606     30     44     40     87
   1601   2607     30     36     40     88
   1601   2608     30     35     40     87
   1601   2609     10     24     40     91
   1601   2610     30     45     30     99
   1601   2611     30     23     20    116
   1601   2612     40     36     25    122
   1601   2613     30     34     30    125
   1601   2614     10     20     30    123
   1601   2615    310     17     60    112
   1601   2616     30     47     40    108
   1601   2617     20     27     40    101
   1601   2618    360     32     40     94
   1601   2619   9999     20     50     97
   1601   2620    310     17     60     97
   1601   2621     10     37     40     98
   1601   2622     40     50     40    100
   1601   2623    250      8     60    104
   1601   2624     40      6     60    103
   1601   2701     40     46     40    102
   1601   2702    340      8     60    103
   1601   2703     10     23     50     99
   1601   2704     30     49     40     95
   1601   2705     30     46     40    100
   1601   2706    360     15     60     97
   1601   2707    340     19     60    100
   1601   2708     40     37     40    107
   1601   2709     30     48     40    108
   1601   2710   9999     13     60    115
   1601   2711     50     40     30    123
   1601   2712     30     35     25    134
   1601   2713     30     25     20    147
   1601   2714     30     21     30    149
   1601   2715     50      9     40    147
   1601   2716   9999      3     40    147
   1601   2717    100      8     40    149
   1601   2718    140     13     40    149
   1601   2719    160     11     40    147
   1601   2720    240      9     40    146
   1601   2721    220      7     40    145
   1601   2722   9999      3     40    147
   1601   2723    240     11     40    148
   1601   2724    140     11     40    151
   1601   2801    130     23     40    155
   1601   2802   9999      7     60    154
   1601   2803    140     28     50    156
   1601   2804    150     15     60    154
   1601   2805    160     26     50    157
   1601   2806    180     17     60    158
   1601   2807    240      5     60    160
   1601   2808    210     16     40    159
   1601   2809 -32767 -32767 -32767 -32767
   1601   2810 -32767 -32767 -32767    156
   1601   2811     50     48     30    160
   1601   2812     60     36     30    169
   1601   2813     20     24     50    168
   1601   2814     20      8     60    167
   1601   2815   9999      2     60    167
   1601   2816    150     11     60    166
   1601   2817    200     13     40    165
   1601   2818    150      4     60    163
   1601   2819    120     18     60    161
   1601   2820    190      4     60    161
   1601   2821    230     20     50    162
   1601   2822    180     17     40    161
   1601   2823    100     33     40    161
   1601   2824    190     21     40    159
   1601   2901 -32767 -32767 -32767 -32767
   1601   2902 -32767 -32767 -32767 -32767
   1601   2903 -32767 -32767 -32767 -32767
   1601   2904    170     10     40    160
   1601   2905    270     20     40    160
   1601   2906     40     40     40    163
   1601   2907     30     46     40    165
   1601   2908     30     32     40    164
   1601   2909     20     16     40    163
   1601   2910    180     18     20    167
   1601   2911    210     12     20    167
   1601   2912    200     12     20    171
   1601   2913    170      8     15    171
   1601   2914    210      7     15    172
   1601   2915    140     18     20    170
   1601   2916   9999      2     20    172
   1601   2917    190     14     40    171
   1601   2918    140     13     60    169
   1601   2919    120     14     60    165
   1601   2920    100     15     60    163
   1601   2921    150      2     60    163
   1601   2922     80      4     60    163
   1601   2923    100     12     60    162
   1601   2924    290      5     60    163
   1601   3001    250      7     60    162
   1601   3002    360      1     60    162
   1601   3003      0      0     60    161
   1601   3004     30     35     40    162
   1601   3005     60     18     60    164
   1601   3006     40      8     60    166
   1601   3007     20     18     60    169
   1601   3008     30     30     45    170
   1601   3009     40     24     40    174
   1601   3010     60      8     20    182
   1601   3011     40     25     20    195
   1601   3012    160     23     20    195
   1601   3013    190     17     20    201
   1601   3014    170     12     15    201
   1601   3015     80     34     30    194
   1601   3016    110     48     25    185
   1601   3017    120     33     40    176
   1601   3018    100     25     50    170
   1601   3019    110     17     60    169
   1601   3020    130     21     50    166
   1601   3021     80     36     40    166
   1601   3022     90     36     40    162
   1601   3023     80     49     40    159
   1601   3024     80     38     40    160
   1601   3101    100     31     40    158
   1601   3102    100     43     40    157
   1601   3103    110     48     40    155
   1601   3104    120     60     40    155
   1601   3105    120     55     40    157
   1601   3106    120     51     40    157
   1601   3107    110     69     40    157
   1601   3108     90     79     40    156
   1601   3109    100     75     40    153
   1601   3110     80     78     40    152
   1601   3111    100     59     40    154
   1601   3112    110     43     30    154
   1601   3113    140     28     30    155
   1601   3114    110     27     40    154
   1601   3115    110     14     20    155
   1601   3116    140     24     30    155
   1601   3117    180      4     40    155
   1601   3118     90      8     40    153
   1601   3119   9999      1     40    153
   1601   3120    110      9     40    153
   1601   3121   9999      1     60    152
   1601   3122    280     11     60    151
   1601   3123   9999      1     60    151
   1601   3124    100      6     40    153
   1602    101   9999      2     40    152
   1602    102     10     37     40    146
   1602    103     30     56     40    133
   1602    104     10     70     40    123
   1602    105     30     72     40    120
   1602    106     20     67     40    119
   1602    107     20     61     40    118
   1602    108     10     32     40    112
   1602    109     30     32     40    106
   1602    110     20     55     40    102
   1602    111     10     36     40    101
   1602    112     20     33     40    109
   1602    113     20     47     40    103
   1602    114     50     28     30    107
   1602    115     40     56     40    108
   1602    116     20     35     30    110
   1602    117     20     38     40    112
   1602    118     20     44     40    111
   1602    119     20     46     40    108
   1602    120     30     43     40    108
   1602    121     30     55     40    106
   1602    122     30     67     40    104
   1602    123     40     57     40    102
   1602    124     40     65     40    100
   1602    201     30     61     40     93
   1602    202     30     59     40     92
   1602    203     20     48     40     95
   1602    204     20     58     40     93
   1602    205     20     60     40     90
   1602    206     20     62     40     90
   1602    207     20     57     40     89
   1602    208     20     48     40     89
   1602    209     30     52     40     88
   1602    210     30     43     40     89
   1602    211     40     23     30     93
   1602    212     30     44     30     97
   1602    213    350     45     30     93
   1602    214     30     56     40     82
   1602    215     20     22     30     88
   1602    216     20     33     30     95
   1602    217     20     33     40     98
   1602    218     20     37     40     97
   1602    219     10     40     40     98
   1602    220     30     29     50     98
   1602    221     30     46     40     99
   1602    222     10     37     40     98
   1602    223     30     34     40    100
   1602    224     20     26     50     97
   1602    301     30     20     50     96
   1602    302     40     36     40     95
   1602    303     10     26     50     95
   1602    304     20     22     50     94
   1602    305     20     44     40     91
   1602    306     30     22     50     92
   1602    307    350     18     60     95
   1602    308     20     24     50     97
   1602    309     30     34     40    103
   1602    310     20     45     30    105
   1602    311     30     30     30    117
   1602    312     30     23     20    128
   1602    313    160      3     15    134
   1602    314    160      3     20    135
   1602    315     40     28     30    135
   1602    316     20     35     30    132
   1602    317     30     42     40    131
   1602    318     30     24     50    129
   1602    319     20     35     40    125
   1602    320     20     21     50    125
   1602    321     30     13     60    125
   1602    322      0      0     60    127
   1602    323    320      7     60    128
   1602    324    320      3     60    130
   1602    401     50      5     60    132
   1602    402     10     16     60    128
   1602    403     40     29     50    128
   1602    404     30      8     60    130
   1602    405    340     14     60    126
   1602    406     50     13     60    125
   1602    407    280      6     60    123
   1602    408     90      5     60    133
   1602    409     40     22     40    137
   1602    410     40     15     15    147
   1602    411     40     22     15    162
   1602    412    170     51     30    158
   1602    413    190     35     20    161
   1602    414    170     41     20    158
   1602    415    180     29     15    159
   1602    416    180     37     25    158
   1602    417    190     17     40    156
   1602    418    170     14     60    152
   1602    419    210      3     60    142
   1602    420   9999      1     60    139
   1602    421   9999      1     60    134
   1602    422    190     11     60    137
   1602    423    340     11     60    146
   1602    424   9999      3     60    144
   1602    501     40     19     60    144
   1602    502     10     22     50    139
   1602    503    310     12     60    133
   1602    504     40     17     60    129
   1602    505     20     52     40    127
   1602    506    360     34     40    117
   1602    507    350     46     40    114
   1602    508    340     38     50    119
   1602    509     10     24     40    128
   1602    510     30     41     25    139
   1602    511    360     28     15    147
   1602    512     30     66     30    151
   1602    513     30     59     30    159
   1602    514     20     60     30    170
   1602    515     30     62     30    174
   1602    516    350     33     25    180
   1602    517     10     35     40    173
   1602    518     30     42     50    164
   1602    519    360     34     50    155
   1602    520     20     44     50    149
   1602    521     10     88     40    138
   1602    522    360     83     40    132
   1602    523     10    110     40    128
   1602    524     10     95     40    125
   1602    601     20    117     40    124
   1602    602     20    123     40    122
   1602    603     20    100     40    118
   1602    604     20     80     40    116
   1602    605     20    107     40    115
   1602    606     20    106     40    116
   1602    607     20     73     40    112
   1602    608     20     74     40    111
   1602    609     20    113     40    114
   1602    610     20     88     40    122
   1602    611     20    111     30    134
   1602    612     20    103     30    142
   1602    613     20    110     30    147
   1602    614     20     99     30    153
   1602    615     20     74     30    160
   1602    616     20     72     40    163
   1602    617     20     71     40    164
   1602    618     30     51     40    158
   1602    619     20     79     40    150
   1602    620     30     63     40    143
   1602    621     20     79     40    138
   1602    622     20     99     40    133
   1602    623     10     78     40    127
   1602    624     20     90     40    124
   1602    701     20    100     40    117
   1602    702     20     96     40    113
   1602    703     20     72     40    108
   1602    704     30     73     40    105
   1602    705     10     58     40    100
   1602    706     10     43     50     96
   1602    707    360     44     50     95
   1602    708     10     62     40    100
   1602    709     20     71     40    112
   1602    710     20     90     40    119
   1602    711     10     73     30    129
   1602    712    360     51     30    140
   1602    713     30     75     30    148
   1602    714     30     65     30    156
   1602    715     30     55     30    163
   1602    716     30     54     35    172
   1602    717     20     62     40    175
   1602    718     40     20     60    167
   1602    719    360     14     60    156
   1602    720     10     10     60    138
   1602    721    360     12     60    134
   1602    722    310      2     60    114
   1602    723      0      0     60    104
   1602    724   9999      1     60     96
   1602    801   9999      1     60     90
   1602    802      0      0     60     88
   1602    803   9999      1     60     84
   1602    804    160      4     60     82
   1602    805   9999      4     60     79
   1602    806   9999      2     60     78
   1602    807   9999      5     60     87
   1602    808     40     21     60    112
   1602    809    360     28     40    158
   1602    810     30     42     25    170
   1602    811     30     33     20    175
   1602    812    110     52     30    180
   1602    813    110     39     20    176
   1602    814    110     41     20    174
   1602    815    110     52     30    172
   1602    816    130     28     20    168
   1602    817    100     20     40    160
   1602    818   9999     14     60    149
   1602    819    290      8     60    128
   1602    820    190     11     60    125
   1602    821    330      1     60    116
   1602    822    310     12     60    114
   1602    823   9999      1     60    109
   1602    824    110      5     60    102
   1602    901   9999      1     60     98
   1602    902    170      6     60     93
   1602    903   9999      1     60     91
   1602    904    190      5     60     92
   1602    905    190      2     60     99
   1602    906   9999      2     60    108
   1602    907      0      0     60    111
   1602    908   9999      1     60    125
   1602    909   9999      1     40    145
   1602    910    120      6     15    164
   1602    911    120      3     10    178
   1602    912    180     16     10    186
   1602    913    210     19     10    188
   1602    914    180     24     15    183
   1602    915    170     14     10    188
