   yymm   ddhh    dir  speed   PASQ   TEMP
   1501   2311    140     36     20    166
   1501   2312    150     36     20    175
   1501   2313     90     32     20    172
   1501   2314    120     24     15    175
   1501   2315    110     31     20    173
   1501   2316    120     33     25    171
   1501   2317    140      9     40    171
   1501   2318    160      6     60    159
   1501   2319    250      9     60    152
   1501   2320    300      7     60    144
   1501   2321    360      9     60    148
   1501   2322     40      9     60    148
   1501   2323    300      4     60    153
   1501   2324    120      5     60    156
   1501   2401     80     28     60    162
   1501   2402     40      9     60    159
   1501   2403    120     19     60    162
   1501   2404    130     31     50    163
   1501   2405    100     21     60    161
   1501   2406    130     11     60    160
   1501   2407     90      4     60    158
   1501   2408     80     51     40    160
   1501   2409     90     31     40    160
   1501   2410    100     36     30    163
   1501   2411    170      9     20    164
   1501   2412    150     13     15    172
   1501   2413     70     22     15    174
   1501   2414    110     18     15    173
   1501   2415    100     16     20    172
   1501   2416    110     35     30    171
   1501   2417   9999      3     40    168
   1501   2418    180     13     60    170
   1501   2419    160     19     60    170
   1501   2420     90     12     60    173
   1501   2421    360     14     60    174
   1501   2422    130     20     50    178
   1501   2423    230     11     60    175
   1501   2424    270      7     60    166
   1501   2501    270     25     50    164
   1501   2502    240     10     60    164
   1501   2503    290     15     60    165
   1501   2504    280     15     60    162
   1501   2505    200     18     60    163
   1501   2506    220     11     60    166
   1501   2507    220      9     60    169
   1501   2508    190     21     50    171
   1501   2509    130     18     40    175
   1501   2510    220     16     20    181
   1501   2511    210     10     15    193
   1501   2512    180     20     20    194
   1501   2513    200     19     15    194
   1501   2514    210     20     20    196
   1501   2515    190     15     20    196
   1501   2516    180      1     20    192
   1501   2517    180     31     40    185
   1501   2518    210     14     60    179
   1501   2519    210      7     60    175
   1501   2520    240     10     60    174
   1501   2521    230     14     60    176
   1501   2522    250     10     60    175
   1501   2523    120     18     60    175
   1501   2524    190      7     60    164
   1501   2601    240     17     60    160
   1501   2602    290      8     60    157
   1501   2603   9999      1     60    154
   1501   2604    210      1     60    158
   1501   2605   9999      1     60    159
   1501   2606    270      1     60    158
   1501   2607    330      5     60    157
   1501   2608    190     12     60    163
   1501   2609    180      2     40    176
   1501   2610   9999      1     20    189
   1501   2611    150     10     10    194
   1501   2612    180     17     10    204
   1501   2613    120     18     10    195
   1501   2614    190     17     10    203
   1501   2615    190     30     20    196
   1501   2616    190     30     25    192
   1501   2617    200     18     40    187
   1501   2618    220     12     60    180
   1501   2619    240      2     60    178
   1501   2620    310      4     60    176
   1501   2621    200      6     60    173
   1501   2622    310      8     60    176
   1501   2623     20      2     60    173
   1501   2624   9999      1     60    175
   1501   2701     40      2     60    177
   1501   2702     90      4     60    179
   1501   2703   9999      1     60    178
   1501   2704    330      5     60    177
   1501   2705    260      9     60    175
   1501   2706    250     12     60    169
   1501   2707   9999      1     60    162
   1501   2708    340      1     60    163
   1501   2709    200      4     40    175
   1501   2710     80     26     30    183
   1501   2711    120     41     25    182
   1501   2712     90     64     40    181
   1501   2713    110     49     25    181
   1501   2714    100     41     25    179
   1501   2715    110     52     35    181
   1501   2716    110     38     25    181
   1501   2717    110     24     40    181
   1501   2718   9999      7     60    176
   1501   2719   9999      1     60    170
   1501   2720     30     11     60    172
   1501   2721     80     30     50    176
   1501   2722     70     59     40    175
   1501   2723     70     71     40    172
   1501   2724     80     70     40    168
   1501   2801     70     52     40    166
   1501   2802     70     73     40    166
   1501   2803     70     78     40    164
   1501   2804     70     69     40    162
   1501   2805     80     59     40    163
   1501   2806    110     34     50    161
   1501   2807     80     65     40    161
   1501   2808     90     39     50    163
   1501   2809     90     43     40    167
   1501   2810     90     55     40    167
   1501   2811     80     63     40    168
   1501   2812     80     65     30    168
   1501   2813    110     58     30    167
   1501   2814    110     50     35    163
   1501   2815     90     45     25    163
   1501   2816     70     58     35    161
   1501   2817     80     49     40    160
   1501   2818     80     37     40    161
   1501   2819     80     56     40    161
   1501   2820     80     42     40    163
   1501   2821    110     33     40    164
   1501   2822    100     55     40    163
   1501   2823     90     57     40    162
   1501   2824     80     63     40    159
   1501   2901     70     60     40    157
   1501   2902     60     48     40    154
   1501   2903    160      7     60    152
   1501   2904    100     34     40    150
   1501   2905    220      2     60    139
   1501   2906    310      1     60    135
   1501   2907    240      2     60    130
   1501   2908    230      1     60    138
   1501   2909    100      8     40    155
   1501   2910    130     24     20    163
   1501   2911    110     29     15    166
   1501   2912    110     34     20    173
   1501   2913    180     36     20    173
   1501   2914    180     41     20    170
   1501   2915    180     28     15    166
   1501   2916    180     30     25    165
   1501   2917    190     27     40    166
   1501   2918    210      9     60    161
   1501   2919   9999      1     60    152
   1501   2920    270      3     60    150
   1501   2921    290      2     60    145
   1501   2922   9999      1     60    142
   1501   2923   9999      1     60    140
   1501   2924   9999      1     60    140
   1501   3001    310      2     60    138
   1501   3002    320      6     60    138
   1501   3003    340      5     60    149
   1501   3004    170      3     60    151
   1501   3005    340      9     60    148
   1501   3006     10     25     55    153
   1501   3007     10     27     55    149
   1501   3008    350     30     40    144
   1501   3009     20     29     40    147
   1501   3010     40     59     40    150
   1501   3011     30     47     30    153
   1501   3012     40     46     25    162
   1501   3013     30     48     25    169
   1501   3014     30     45     25    176
   1501   3015     30     36     25    182
   1501   3016    160     23     20    182
   1501   3017    190     33     40    169
   1501   3018    200      6     60    164
   1501   3019   9999      1     60    154
   1501   3020      0      0     60    150
   1501   3021    300      2     60    148
   1501   3022    340      4     60    146
   1501   3023    330     10     60    148
   1501   3024    350      7     60    152
   1501   3101     40      1     60    155
   1501   3102     90     21     50    162
   1501   3103     60     27     50    159
   1501   3104     70     59     40    153
   1501   3105     50     49     40    145
   1501   3106     60     37     40    142
   1501   3107     60     38     40    144
   1501   3108     40     34     40    139
   1501   3109     10     34     40    126
   1501   3110     20      8     60    129
   1501   3111     10     29     50    129
   1501   3112     20     30     30    137
   1501   3113     30     27     30    144
   1501   3114     40     15     20    149
   1501   3115    130      7     20    151
   1501   3116     50      1     20    156
   1501   3117     20      1     40    155
   1501   3118     60     27     55    150
   1501   3119     30     17     60    143
   1501   3120    340      8     60    136
   1501   3121    340     12     60    136
   1501   3122     20     25     60    145
   1501   3123     40     17     60    146
   1501   3124     70     54     40    153
   1502    101     80     62     40    151
   1502    102     70     50     40    150
   1502    103     70     53     40    150
   1502    104     30     27     55    140
   1502    105     10     24     55    136
   1502    106     10     31     45    134
   1502    107     10     26     55    134
   1502    108     10     40     45    133
   1502    109     10     33     40    134
   1502    110     10     25     55    139
   1502    111     30     37     30    147
   1502    112     30     19     20    147
   1502    113     70     23     30    151
   1502    114    110      4     15    156
   1502    115    170     15     15    166
   1502    116    170     21     30    164
   1502    117    130     16     40    157
   1502    118    110     18     60    153
   1502    119    360      5     60    146
   1502    120    340      7     60    137
   1502    121    340     11     60    134
   1502    122    330      8     60    135
   1502    123    350      9     60    141
   1502    124     60     13     60    148
   1502    201     90     39     45    154
   1502    202     60     32     45    154
   1502    203     70     28     55    152
   1502    204     60     26     55    151
   1502    205     30     18     60    144
   1502    206     50     28     50    148
   1502    207     40     30     45    146
   1502    208     60     29     55    146
   1502    209     70     37     40    150
   1502    210     90     16     15    157
   1502    211   9999      6     15    167
   1502    212    200     40     20    175
   1502    213    190     39     20    174
   1502    214    180     42     20    175
   1502    215    180     46     20    170
   1502    216    180     50     35    166
   1502    217    140     21     40    164
   1502    218    110     29     60    160
   1502    219     80      7     60    156
   1502    220    340      6     60    153
   1502    221     50     15     60    156
   1502    222   9999      1     60    152
   1502    223    320     12     60    148
   1502    224    330     12     60    148
   1502    301    320      3     60    151
   1502    302    330     10     60    154
   1502    303    100     20     50    160
   1502    304     90     17     60    156
   1502    305     70     12     60    154
   1502    306    140      5     60    154
   1502    307   9999      1     60    153
   1502    308     80     15     60    156
   1502    309    140     11     40    161
   1502    310    110     18     15    170
   1502    311    190     23     15    185
   1502    312    180     22     15    191
   1502    313    180     11     10    188
   1502    314    190     48     20    182
   1502    315    190     40     20    175
   1502    316    190     33     25    170
   1502    317    190     27     40    168
   1502    318    190     19     60    164
   1502    319    220      3     60    158
   1502    320    260      8     60    156
   1502    321    100      7     60    155
   1502    322    260     13     60    152
   1502    323     40      2     60    150
   1502    324   9999      1     60    147
   1502    401    160      1     60    146
   1502    402    310      1     60    151
   1502    403     40      4     60    154
   1502    404   9999      1     60    154
   1502    405     40     17     60    156
   1502    406   9999      1     60    157
   1502    407    350      2     60    157
   1502    408     40     16     60    159
   1502    409    350     10     40    153
   1502    410     40     14     60    159
   1502    411   9999      4     60    162
   1502    412     40     36     40    166
   1502    413     30     40     40    169
   1502    414     30     20     30    179
   1502    415     20     23     30    186
   1502    416     10     37     30    184
   1502    417     10     50     40    176
   1502    418     20     46     40    165
   1502    419    360     41     40    155
   1502    420    360     59     40    142
   1502    421     10     42     40    137
   1502    422     20     43     40    131
   1502    423     30     11     60    128
   1502    424     60     32     40    131
   1502    501    290     13     60    130
   1502    502    350     15     60    127
   1502    503     20     10     60    124
   1502    504    350     22     50    122
   1502    505     30     52     40    119
   1502    506     10     48     40    119
   1502    507     20     43     40    119
   1502    508     20     58     40    119
   1502    509     20     29     40    121
   1502    510     40     59     40    128
   1502    511     30     40     30    126
   1502    512     10     48     25    130
   1502    513     30     75     40    136
   1502    514     30     68     40    135
   1502    515     20     57     35    142
   1502    516     10     47     25    147
   1502    517     20     50     40    146
   1502    518     30     49     40    141
   1502    519     30     55     40    135
   1502    520     30     60     40    131
   1502    521     20     76     40    127
   1502    522     20     75     40    124
   1502    523     30     59     40    122
   1502    524     20     35     40    119
   1502    601     30     28     50    119
   1502    602     20     38     40    118
   1502    603     20     37     40    117
   1502    604   9999      8     60    114
   1502    605     30     37     40    106
   1502    606     40     12     60    102
   1502    607     30     40     40    106
   1502    608     20     27     50    107
   1502    609     20     23     40    113
   1502    610     20     30     40    118
   1502    611     20     20     30    124
   1502    612     30     11     20    131
   1502    613    140      7     15    140
   1502    614    140     27     20    146
   1502    615    110     31     25    143
   1502    616    120     21     30    143
   1502    617    110     12     40    142
   1502    618    130     17     60    140
   1502    619     90      9     60    139
   1502    620     30     12     60    135
   1502    621    250     12     60    133
   1502    622     50      2     60    134
   1502    623    300      4     60    135
   1502    624    300      3     60    135
   1502    701    270      1     60    137
   1502    702    360      8     60    139
   1502    703     50     13     60    142
   1502    704     80     25     50    144
   1502    705     80     22     50    144
   1502    706    100     23     50    143
   1502    707    100     14     60    142
   1502    708     90     18     60    144
   1502    709     90     25     40    148
   1502    710    100     17     20    150
   1502    711   9999      2     20    157
   1502    712    170     15     10    169
   1502    713    180     30     20    169
   1502    714    190     30     20    172
   1502    715    180     28     20    167
   1502    716    180     24     30    169
   1502    717    180     23     40    163
   1502    718    210      4     60    159
   1502    719    210      8     60    157
   1502    720   9999      1     60    156
   1502    721     30     29     55    163
   1502    722     20     18     60    162
   1502    723     20     27     55    161
   1502    724     40     39     45    159
   1502    801     10     22     55    156
   1502    802     10     46     40    152
   1502    803     10     36     40    148
   1502    804     10     46     40    146
   1502    805     20     63     40    144
   1502    806     10     73     40    141
   1502    807     10     63     40    138
   1502    808     10     69     40    140
   1502    809     30     69     40    141
   1502    810     20     61     40    146
   1502    811     30     72     40    152
   1502    812     20     77     30    158
   1502    813     10     56     30    167
   1502    814     10     42     20    174
   1502    815     10     45     25    180
   1502    816     10     43     25    181
   1502    817     20     40     40    179
   1502    818     10     26     55    171
   1502    819     10     26     55    159
   1502    820    340      3     60    150
   1502    821     40      7     60    145
   1502    822     70     53     40    153
   1502    823     70     56     40    152
   1502    824     80     70     40    149
   1502    901     70     58     40    146
   1502    902     80     51     40    144
   1502    903     50     32     45    139
   1502    904     50     31     45    136
   1502    905     20     10     60    128
   1502    906    360     11     60    124
   1502    907    330      8     60    120
   1502    908    360      7     60    124
   1502    909     90     45     40    139
   1502    910     70     50     35    142
   1502    911     80     59     35    142
   1502    912    120     37     20    149
   1502    913    120     32     20    151
   1502    914    130     31     20    152
   1502    915    160     31     25    152
   1502    916    160     28     20    150
   1502    917    120     19     40    147
